rf_id,or_name,exec_dt,ack_dt
364250110,"SINGH, PARMINDER",2003-02-20,
364250110,"CLEARY, GARY W.",2003-02-20,
364250110,"MUDUMBA, SRI",2003-02-20,
364280713,"WAKETOUCH, LLC",2015-08-20,
364300752,"DURRANT, IAN",2015-08-24,
364300752,"CONSTANTINE, HENRY CLAY",2015-08-25,
364440715,TYMPHANY HONG KONG LIMITED,2015-08-27,
364480615,E. HELLER & COMPANY,2000-11-09,
364510283,"SAMINCO, INC.",2008-06-27,
364550593,"STRATEC BIOMEDICAL USA, INC.",2015-07-09,
364610818,"EMERGING MEDICAL TECHNOLOGY, INC.",2015-08-27,
364640767,INTELLIGENT HOSPITAL SYSTEMS LTD.,2014-04-15,
364870001,BROADCOM CORPORATION,2015-08-26,
364980834,"GUPTA, RAKESH",2014-07-11,
365030821,THE BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM,2001-01-11,
365030821,"THERASENSE, INC.",2000-12-13,
365110473,"DANA, MIKE",2002-02-25,
365110473,"GEORGE, ROB",2002-02-25,
365110473,"GROSS, T. DANIEL",2002-02-25,
365110473,"MARTHALER, MAURICE",2002-02-20,
365110473,"MA, DAWN",2002-02-25,
365110473,"SWETT, JIM",2002-02-27,
365180623,HEWLETT-PACKARD COMPANY,2015-08-13,
365350367,"ELIUK, WALTER W.",2006-04-19,
365350367,"ROB, RONALD H.",2006-04-19,
365350367,"MLODZINSKI, LANCE R.",2006-04-19,
365350367,"REINHARDT, ALEX H.",2006-04-19,
365350367,"DOHERTY, THOM",2006-04-19,
365350479,INTELLIGENT HOSPITAL SYSTEMS LTD.,2014-04-15,
365470372,"ANDERBERG, JOSEPH",2015-09-03,
365470372,"VAN BOSCH, JOHN",2015-09-03,
365500001,INTERNATIONAL BUSINESS MACHINES CORPORATION,2015-06-29,
365520549,"NIICHEL, ROBERT",2015-07-22,
365520654,"NIICHEL, ROBERT",2015-07-22,
365610572,D3 PRODUCT DESIGN PTY LTD.,2015-09-11,
365610591,MCMG INVESTMENTS PTY LTD,2015-09-11,
365650927,"IRANI, NEDA",2015-08-12,
365960444,"SMITH, ANDREW F.",2010-11-01,
365960444,"HORRELL, CHARLES M.",2010-11-01,
365960444,"GROSSMANN, JEFFREY J.",2010-11-01,
366000903,"BREIDENBACH, THOMAS SCOTT",2010-11-06,
366010173,UNANIMOUS A.I. LLC,2015-09-14,
366030055,"BREIDENBACH, THOMAS SCOTT",2010-11-06,
366050971,TECHNION RESEARCH & DEVELOPMENT FOUNDATION LTD.,2015-09-07,
366140980,"REGA, CARLOS",2015-09-15,
366260288,"INTUITIVE SURGICAL, INC.",2010-02-19,
366380563,"SANCILIO, FREDERICK D.",2015-09-23,
366380584,"OBJECTVIDEO, INC.",2015-04-07,
366400568,"SMITH, ANDREW F.",2008-08-11,
366400568,"HORRELL, CHARLES M.",2008-08-07,
366400568,"GROSSMANN, JEFFREY J.",2008-08-07,
366400568,"FELDMAN, JONATHAN R.",2008-08-06,
366400568,"BRUCCOLERI, ALEXANDER R.",2008-08-01,
366400583,"SMITH, ANDREW F.",2010-11-01,
366400583,"HORRELL, CHARLES M.",2010-11-01,
366400583,"GROSSMANN, JEFFREY J.",2010-11-01,
366480933,"FISH DIVE, INC.",2015-09-24,
366600737,"SURGICAL BIOLOGICS, LLC",2013-05-10,
366750559,"CHTOUROU, ABDESSATAR SAMI",2015-09-07,
366780240,"EDISON WELDING INSTITUTE, INC.",2015-08-13,
366980080,MCKESSON CORPORATION,2015-09-16,
367000971,"SCRIBANTE, JOHN",2015-09-24,
367000971,"GREEN, SCOTT A.",2015-03-31,
367050981,"MIMEDX, INC.",2015-09-30,
367240111,SHARP KABUSHIKI KAISHA,2015-09-29,
367260980,"DENOZIERE, GUILHEM",2008-01-25,
367260980,"TOMKO, DANIEL",2008-01-25,
367260980,"GHODADRA, ANISH",2008-01-30,
367380784,"BORROR, STEVEN A.",2004-11-29,
367380784,"DIPAOLO, FRANKLIN E.",2004-11-29,
367380784,"HARVEY, THOMAS E.",2004-11-29,
367380784,"MADARA, STEVEN M.",2004-11-29,
367380784,"MAM, REASEY J.",2004-11-29,
367380784,"SILLATO, STEPHEN C.",2004-11-29,
367460058,"ZINO, ELIAHU",2015-03-02,
367460058,"IGRA, NOAM",2015-03-02,
367460058,"AUERBACH, SHMUEL",2015-03-02,
367460058,"URMAN, ROY",2015-03-02,
367460058,"BEN ZRIHAM, YANIV",2015-03-02,
367460058,"PRESSMAN, ASSAF",2015-03-02,
367460592,"CAVE, DOUGLAS G.",2015-09-29,
367540122,"FREEBURY, GREGG",2015-08-01,
367540178,"FREEBURY, GREGG E.",2015-08-01,
367670308,"KAPUSHION, JOSEPH",2015-10-05,
367680787,"DANIEL, JOHN",2013-05-09,
367680858,"SURGICAL BIOLOGICS, LLC",2013-05-10,
367680861,"DANIEL, JOHN",2013-05-09,
367740899,"KIM, STANLEY",2015-01-26,
367740899,"STEINBERGER, DANIEL",2015-01-26,
367740899,"LE, MIMOSA",2015-01-26,
367740899,"MORENO, GERARDO",2015-01-26,
367740899,"YOUNG, ROBERT J.",2015-01-26,
367790001,GLOBALFOUNDRIES U.S. 2 LLC,2015-09-10,
367790001,GLOBALFOUNDRIES U.S. INC.,2015-09-10,
367830534,"MIMEDX, INC.",2015-09-30,
367840820,"SURGICAL BIOLOGICS, LLC",2013-05-10,
367880591,BAYER CORPORATION,2003-01-01,
367910443,INTERGRAPH CORPORATION,2015-06-05,
367910516,"HEXAGON SOLUTIONS, INC.",2015-06-05,
367920663,"MONSEES, JAMES",2015-04-22,
367920663,"BOWEN, ADAM",2015-04-22,
367920663,"HATTON, COLE",2015-04-22,
367920663,"CHRISTENSEN, STEVEN",2015-04-22,
367920663,"LOMELI, KEVIN",2015-04-22,
367920663,"ATKINS, ARIEL",2015-04-22,
367920846,"EMERSON NETWORK POWER CO., LTD.",2015-10-13,
367920911,"EMERSON NETWORK POWER CO., LTD.",2015-10-13,
367930026,"EMERSON NETWORK POWER CO., LTD.",2015-10-13,
367930103,"EMERSON NETWORK POWER CO., LTD.",2015-10-13,
368040261,"VIJAYAN, MANOJ KUMAR",2011-03-03,
368040261,"ATTARDE, DEEPAK RAGHUNATH",2011-03-03,
368040261,"VISWANATHAN, SRIKANT",2011-03-03,
368090750,"WOLF ROBOTICS, LLC",2015-10-14,
368090822,"WOLF ROBOTICS, LLC",2015-10-14,
368250963,BAXTER INTERNATIONAL INC.,2015-10-15,
368250963,BAXTER HEALTHCARE SA,2015-10-15,
368280398,"TLACHAC, MATTHEW S.",2015-10-02,
368420516,"HENRY, FELIX",2014-04-14,
368420516,"CLARE, GORDON",2014-04-14,
368420588,ORANGE SA,2014-09-14,
368470937,MENASHA CORPORATION,2015-10-16,
368480752,"BARKER, NICHOLAS",2015-10-19,
368760425,"BOUKOBZA, ERIC",2015-10-26,
368950088,LFB BIOTECHNOLOGIES,2015-10-08,
368950422,"AUSTRIA, GEORGENE",2015-02-11,
368950437,"SAFE ZONE GLOBAL, INC.",2015-02-11,
369080443,"ADC TELECOMMUNICATIONS, INC.",2015-08-25,
369080443,TE CONNECTIVITY SOLUTIONS GMBH,2015-08-25,
369120328,"GRONDIN, RICHARD",2015-10-28,
369120328,"FADEITCHEV, EVGUENI",2015-10-28,
369150635,COMMSCOPE TECHNOLOGIES LLC,2015-10-14,
369220172,COMMSCOPE TECHNOLOGIES LLC,2015-10-14,
369280230,"FREEBURY, GREGG E.",2015-10-30,
369350308,"MIMEDX, INC.",2015-10-28,
369490018,"GOODING, PHILLIP",2014-05-30,
369490018,"BELTRAN, CHRISTINE",2014-06-13,
369490018,"TALAMO, JONATHAN",2014-06-16,
369540841,"ZHANG, XIANGDONG",2015-11-03,
369540841,"MUTALIK, MADHAV",2015-11-03,
369540841,"KUMAR, SACHINDRA",2015-11-03,
369560001,TYCO ELECTRONICS SERVICES GMBH,2015-08-28,
369560443,"HAYES, JOHN",2015-11-04,
369560443,"LEE, ROBERT",2015-11-04,
369570032,"TEKADE, UDAY",2015-11-03,
369570032,"MUTALIK, MADHAV",2015-11-03,
369570032,"GROOSE, BRIAN",2015-11-04,
369690992,"KOOB, THOMAS J.",2015-10-15,
369690992,"BROWN, REBECCAH J.C.",2015-10-13,
369740655,"SAPTHARISHI, MAHESH",2012-11-15,
369740655,"MARMAN, DOUGLAS H.",2012-11-13,
370120001,COMMSCOPE EMEA LIMITED,2015-08-28,
370290001,"DANIEL, JOHN",2012-09-27,
370290001,"TOFE, ROBERT",2012-10-18,
370290001,"SPENCER, RANDALL",2012-09-27,
370290001,"RUSSO, JOHN",2012-09-27,
370290011,"SURGICAL BIOLOGICS, LLC",2012-10-22,
370290021,"SNOASIS MEDICAL, INC.",2013-10-04,
370290024,"TOFE, ROBERT",2013-10-08,
370540476,"BOUDREAU, MARTIN",2015-08-21,
370540476,"MONTPLAISIR, CHRISTIAN",2015-08-21,
370540561,T.B. CONCEPT INC.,2015-09-08,
370560163,INTERGRAPH CORPORATION,2013-01-01,
370560233,"VIDEOIQ, INC.",2014-12-17,
370620202,"MAHALINGAM, MALLIK",2014-10-30,
370790001,"HEWLETT-PACKARD DEVELOPMENT COMPANY, L.P.",2015-10-27,
370830828,"POTTER, ALAN",2015-11-17,
370830828,"GROOSE, BRIAN",2015-11-04,
370830828,"MUTALIK, MADHAV",2015-11-03,
370860107,"PROVENZANO, CHRISTOPHER A",2015-11-15,
370860107,"GOLDBERG, KEITH",2015-11-03,
370860107,"ABERCROMBIE, PHILIP J.",2015-11-03,
370940083,MINDRAY MEDICAL SWEDEN AB,2015-10-20,
371140238,"VIDEOIQ, INC.",2014-12-17,
371180746,MEMOMETAL TECHNOLOGIES SAS,2015-10-08,
371200682,UNIVERSITY OF SOUTH FLORIDA,2015-11-23,
371260112,CHRISTIE DIGITAL SYSTEMS CANADA INC.,2015-02-20,
371520825,STRYKER SPINE SAS,2015-10-08,
371520863,STRYKER TRAUMA GMBH,2015-10-08,
371520910,STRYKER LEIBINGER GMBH & CO. KG,2015-10-08,
371520946,STRYKER IRELAND LIMITED,2015-10-13,
371530001,STRYKER TRAUMA SA,2015-10-08,
371530034,STRYKER NV OPERATIONS LIMITED,2015-10-13,
371530168,"STRYKER EUROPEAN HOLDINGS V, LLC",2015-10-08,
371530241,STRYKER MEDTECH LIMITED,2015-10-13,
371530391,"STRYKER EUROPEAN HOLDINGS VI, LLC",2015-10-08,
371600868,RECKITT BENCKISER N.V.,2015-10-01,
371900702,MEMOMETAL TECHNOLOGIES SAS,2015-10-08,
371950648,STRYKER TRAUMA SA,2015-10-08,
371950688,"STRYKER EUROPEAN HOLDINGS V, LLC",2015-10-08,
371960249,STRYKER SPINE SAS,2015-10-08,
371960320,STRYKER TRAUMA GMBH,2015-10-08,
371960385,"STRYKER EUROPEAN HOLDINGS VI, LLC",2015-10-08,
371990142,SPINAL MODULATION LLC,2015-07-27,
372040692,THE PROCTER & GAMBLE COMPANY,2004-03-23,
372070322,"PIERSON, ROBERT G.",2015-11-18,
372070322,"ONDERAK, DALE",2015-11-19,
372070322,"TENNANT, MARK",2015-11-16,
372070322,"CULL, RAY",2015-11-24,
372080328,RECKITT BENCKISER N.V.,2015-10-01,
372090554,"SCHWINDAMAN, MICHAEL A.",2010-03-01,
372090554,"HOWARD, MICHAEL W.",2010-03-01,
372090554,"ROGERS, THOMAS J.",2010-02-28,
372090658,"SCHWINTEK, INC.",2010-03-15,
372120699,"RANALLO, CYNTHIA A",2015-06-18,
372210885,INFINEON TECHNOLOGIES AG,2015-09-30,
372270028,TOKYO INSTITUTE OF TECHNOLOGY,2015-09-28,
372280176,"MILBAR, MAREK",2015-12-04,
372280176,"EL-DINARY, ASHRUF S.",2015-11-13,
372280176,"CARLOCK, JASON K.",2015-11-16,
372280176,"JURY, JEFFREY",2015-11-13,
372280176,"DETWEILER, JEFFREY R.",2015-11-13,
372280176,"TENNISWOOD, TIMOTHY L.",2015-11-16,
372280176,"DERIDDER, JAMES",2015-12-02,
372390031,"BOSTON SCIENTIFIC SCIMED, INC.",2011-01-03,
372500155,"CAREFUSION 207, INC.",2015-12-03,
372760850,"BINOPTICS, LLC",2015-12-09,
372930127,"BARRACLOUGH, THOMAS",2015-12-02,
373110256,GMEDELAWARE 2 LLC,2015-11-30,
373170020,SMART TECHNOLOGIES ULC,2015-11-09,
373230677,"UCHIDA, YOSHINORI",1999-07-30,
373230677,"SUZUKI, KUNIYUKI",1999-07-30,
373230827,"UCHIDA, YOSHINORI",1999-07-30,
373230827,"SUZUKI, KUNIYUKI",1999-07-30,
373240978,BLACKBERRY LIMITED,2015-11-19,
373590669,SCHNEIDER (EUROPE) GMBH (FKA SCHNEIDER (EUROPE) AG),2015-07-23,
373790378,"FARNES, ELDON QUINN",2009-11-04,
373790378,"ATTAR, MAYSSA",2009-11-03,
373790378,"SCHIFFMAN, RHETT M.",2009-12-01,
373790378,"CHANG, CHIN-MING",2009-11-18,
373790378,"GRAHAM, RICHARD S.",2009-11-10,
373790378,"WELTY, DEVIN F.",2009-12-04,
373790515,"WERNER, JOHAN",2015-12-10,
373790515,"GABRIELSSON, JOAKIM",2015-12-08,
373790521,"WERNER, JOHAN",2015-12-10,
373790521,"GABRIELSSON, JOAKIM",2015-12-08,
373810613,MINDRAY MEDICAL SWEDEN AB,2015-10-20,
373850444,"ZHENG, HAOQIANG",2014-09-05,
373850444,"SINGARAVELU, LENIN",2014-09-08,
373850444,"AGARWAL, SHILPI",2014-10-27,
373850444,"HECHT, DANIEL MICHAEL",2015-12-21,
373850444,"SMITH, GARRETT",2015-12-28,
373890078,"NACKASHI, DAVID P.",2015-12-17,
373890078,"DAMIANO, JOHN, JR",2015-12-17,
373890078,"MICK, STEPHEN E.",2015-02-23,
373890078,"SCHMELZER, THOMAS G.",2015-01-28,
373890078,"ZAPATA, MICHAEL, III",2015-12-17,
373910382,"COEN COMPANY, INC",2014-12-30,
373950566,"BERMAN, IRWIN",2015-10-31,
373950566,"SALGADO, GERVASIO",2015-10-01,
373950566,"GILLESPIE, RICHARD, III",2015-10-27,
374010644,"MAASKAMP, ARMAND",2015-11-10,
374010644,"MAASKAMP, RYAN",2015-11-10,
374010644,"BERMAN, IRWIN",2015-10-31,
374010644,"SALGADO, GERVASIO",2015-10-01,
374010644,"GILLESPIE, RICHARD, III",2015-10-27,
374250222,AVO USA HOLDING 2 CORPORATION,2015-12-11,
374300965,"MOORE, HD",2016-01-04,
374300965,"HODGMAN, ROY DONALD",2016-01-04,
374300965,"WOLF, DANA ELIZABETH",2015-12-22,
374300965,"HATHAWAY, MATTHEW ROBERT",2016-01-04,
374320683,"INNOVATION SERVICES, INC.",2015-10-27,
374380716,"FRASER, SCOTT EDWARD",2016-01-06,
374380716,"KUZMAK, BETH ANNE",2016-01-07,
374380716,"FLANAGAN, MICHAEL SEAN",2015-12-25,
374760909,"SOMA ACCESS SYSTEMS, LLC",2015-12-14,
374770211,"LODER, CHAD",2016-01-13,
374770211,"WOLF, DANA ELIZABETH",2015-12-22,
374770211,"HATHAWAY, MATTHEW ROBERT",2016-01-11,
374990006,"MAXWELL, JASON R.",2015-12-14,
374990006,"MELVAN, JACK F.",2015-12-14,
375020450,CYTYC SURGICAL PRODUCTS LLC,2016-01-15,
375200657,"CAREFUSION 207, INC.",2016-01-18,
375330336,RECKITT BENCKISER N.V.,2015-10-01,
375450163,"INTERLACE MEDICAL, INC.",2011-02-11,
375620271,"ENGINEER, ANU",2016-01-20,
375620271,"DIRKS, PATRICK WILLIAM PENZIAS",2016-01-20,
375620271,"BHATTACHARJEE, RATNADEEP",2016-01-14,
375760063,"GOODNOW, TIMOTHY T.",2006-03-10,
375760063,"HE, LAWRENCE",2006-03-09,
375880736,"TARONGI VANRELL, DAVID",2016-01-18,
375890872,"BLUMENKRANZ, MARK S.",2006-03-16,
375890872,"PALANKER, DANIEL V.",2006-03-16,
375890872,"MORDAUNT, DAVID H.",2006-03-16,
375890872,"ANDERSEN, DAN E.",2006-03-16,
375970432,BRACCO DIAGNOSTICS INC.,2015-12-16,
376080185,DOLBY INTERNATIONAL AB,2016-01-28,
376330840,GE HEALTHCARE BIO-SCIENCES AB,2010-09-29,
376400335,"HEMOSPHERE, INC.",2010-03-09,
376520065,BAXALTA MANUFACTURING SARL,2016-02-02,
376660363,"HOROWITZ, MICHAEL",2011-12-21,
376660429,"EBRISK VIDEO, INC.",2014-10-29,
376890448,"LOCKWOOD, DAVID JAMES",2009-04-11,
376970412,SYMANTEC CORPORATION,2016-01-29,
377200756,LEEF TECHNOLOGY LIMITED,2016-02-10,
377210759,"DIERKING, KURT",2016-01-13,
377210759,"MORRIS, BEN",2016-01-13,
377210759,"FURNISH, GREG",2016-01-14,
377210759,"MISER, JOHN",2016-01-14,
377210759,"NADEIN, ALEX",2016-01-14,
377210759,"FURNISH, SIMON M.",2016-01-13,
377210759,"GRIFFIN, MARK",2016-01-14,
377210759,"CELESTINO, CORY",2016-01-14,
377210844,MEDVENTURE TECHNOLOGY CORP.,2016-02-03,
377510646,"FENG, WENYI",2009-04-27,
377510646,"BRYANT, JASON",2009-04-30,
377510646,"BUERMANN, DALE",2009-04-28,
377570196,"HANIFL, PAUL H.",2016-01-30,
377700775,"MOON, SHAUN RICHARD",2016-02-18,
377700775,"WINTERS, ALAN ADAMS",2015-01-27,
377700775,"GREEN, BENJAMIN",2015-01-27,
377710131,"BEHERA, SOMIK",2016-01-26,
377710147,"BEHERA, SOMIK",2016-01-26,
377730637,"TAYLOR, CHARLES DOUGLAS",2014-06-24,
377730637,"MCCLAIN, JAMES B.",2014-06-24,
377730637,"CROWLEY, JOSEPH M.",2016-02-08,
377740415,"SOLAIRE GENERATION, LLC",2016-02-11,
377790379,"HANIFL, PAUL H.",2016-01-30,
377850891,"SERGEANT'S PET CARE PRODUCTS, INC.",2016-02-18,
377860565,"MICELL TECHNOLOGIES, INC.",2014-06-24,
377960209,"PURDY, WILLIAM",2016-02-12,
377960209,"PURDY, ROBERT",2016-02-12,
378020878,"PURDY, WILLIAM",2016-02-12,
378020878,"PURDY, ROBERT",2016-02-12,
378380081,DIAGNOCURE INC.,2016-02-12,
378380276,"IDEXX LABORATORIES, INC.",2016-02-09,
378660409,ABBOTT MEDICAL OPTICS INC.,2016-02-16,
378740658,"SOMANI, SEEMA",2005-08-31,
378740658,"YEE, KINGMAN",2005-08-31,
378750399,"BRUINSMA, JOHANNES",2010-09-01,
378750399,"DALVI, CRISTIANO",2010-09-01,
378750399,"LAMEGO, MARCELO",2010-09-01,
378800604,BAYER HEALTHCARE LLC,2016-01-04,
378810568,"CHRISTIE DIGITAL SYSTEMS USA, INC.",2016-02-19,
378830475,"STRYKER EUROPEAN HOLDINGS VI, LLC",2015-10-08,
378880464,"BERGER, RUSSELL .",2016-03-02,
378990045,VONAGE NETWORK LLC,2016-03-04,
379090122,ORANGE SA,2014-09-03,
379090519,"HENRY, FELIX",2014-04-04,
379090519,"PATEUX, STEPHANE",2014-04-04,
379090519,"CLARE, GORDON",2014-02-14,
379090599,ORANGE SA,2014-09-03,
379150959,EXWORKS ASSET HOLDINGS LLC,2016-01-14,
379170518,"BURNETT, JOSEPH",2016-02-22,
379170518,"HATTANGADI, NEIL",2014-05-08,
379170518,"ANDERSON, DAVID",2016-03-07,
379450909,"PAYTON, MATTHEW JON",2007-02-14,
379450909,"O'DONNELL, KEVIN PETER",2007-02-14,
379450909,"CLARK, ANDREW BADEN",2007-02-14,
379450909,"QUILL, CHRISTOPHER SIMON JAMES",2007-02-14,
379450909,"HAWKINS, PETER GEOFFREY",2007-02-14,
379470773,"SMALL BONE INNOVATIONS, INC.",2014-08-01,
379500232,"LODER, CHAD",2016-03-07,
379540435,HOWMEDICA OSTEONICS CORP.,2015-10-02,
379880460,VONAGE NETWORK LLC,2016-03-04,
380020403,"ELLMAN INTERNATIONAL, INC.",2014-09-05,
380050134,"BERKLEY, ANDREW J.",2016-03-16,
380080824,"THERAKOS, INC.",2016-03-04,
380080956,INO THERAPEUTICS LLC,2016-03-04,
380090016,MALLINCKRODT IP,2016-03-01,
380090058,MALLINCKRODT PHARMA IP TRADING DAC,2016-03-01,
380110492,ORANGE SA,2014-09-03,
380180069,ST. JUDE MEDICAL LUXEMBOURG HOLDING S.À R.L.,2015-12-15,
380280828,"BRIGGS, CHRISTIAN",2008-02-06,
380280828,"MCBURNETT, HEATH",2008-02-06,
380280828,"GALINDO, DELFINO, JR",2008-02-06,
380280828,"KNUTH, FREDDY",2008-02-06,
380380009,MALLINCKRODT CRITICAL CARE FINANCE INC.,2016-03-04,
380440370,"TARGUS GROUP INTERNATIONAL, INC.",2016-02-03,
380440910,"MARTINET, NATHALIE",2016-03-18,
380440910,"YIP, SUET HING",2016-03-18,
380440910,"LEE, QUEENIE JUI-CHUAN",2016-03-18,
380440910,"LEANAGE, NADEEKHA MICHELLE",2016-03-18,
380490074,"CERCACOR LABORATORIES, INC.",2016-03-08,
380800582,CIRBA INC.,2016-03-21,
380830764,"MEGGERS, JENS",2008-06-19,
380830764,"VILJOEN, PETRUS JOHANNES",2008-06-19,
380970606,ROMEDEX INTERNATIONAL SRL,2016-03-10,
381050558,"BELSON, AMIR",2014-02-20,
381050558,"STORNE, ERIC",2014-02-20,
381050558,"SCHAER, ALAN",2014-02-20,
381050558,"RATHI, PANKAJ",2014-02-20,
381050558,"ICHIRYU, KEIICHIRO",2014-02-20,
381050558,"D'AQUANNI, PETER",2014-02-20,
381050558,"CLAUSON, LUKE",2015-02-04,
381150619,"BERNSTEIN, DANIEL MILFRED",2015-05-20,
381150619,"FENNELL, MARTIN J.",2015-05-20,
381150619,"SLOAN, MARK KENT",2015-05-13,
381150619,"LOVE, MICHAEL",2015-05-20,
381150619,"HE, LEI",2015-05-20,
381150619,"THOMAS, CHRISTOPHER ALLEN",2015-05-27,
381150619,"HOSS, UDO",2015-05-20,
381150619,"FELDMAN, BENJAMIN J.",2015-05-20,
381150619,"DONIGER, KENNETH J.",2015-05-13,
381150619,"STAFFORD, GARY ASHLEY",2015-05-20,
381150619,"HAYTER, GARY ALAN",2015-05-20,
381150619,"YEE, PHILLIP",2015-05-13,
381150619,"KIAIE, NAMVAR",2015-05-20,
381150619,"COLE, JEAN-PIERRE",2015-05-20,
381150619,"DINH, HUNG",2015-10-27,
381150619,"TAUB, MARC BARRY",2015-05-20,
381150619,"PACE, LOUIS",2015-05-20,
381150619,"SICURELLO, JEFFERY MARIO",2015-05-11,
381220111,"SOWDEN, PAUL",2016-03-18,
381280672,"LUMEN BIOMEDICAL, INC.",2016-02-29,
381280692,"HOULIHAN LOKEY CAPITAL, INC.",2016-03-22,
381360382,BIAMP SYSTEMS PTY LTD,2016-03-14,
381370832,"MIVI NEUROSCIENCE, INC.",2016-03-22,
381420287,VONAGE AMERICA INC.,2016-03-30,
381560353,"BORKAR, VINAYAK",2016-03-09,
381560353,"GRONDIN, RICHARD",2016-03-22,
381760764,"PHILPOTT, THOMAS JAMES",2015-07-01,
381760764,"STARKEY, MICHAEL",2016-03-16,
381820015,"DEMOS, GARY A.",2002-08-19,
381820165,"DOLBY LABORATORIES, INC.",2003-09-05,
382110150,"RIDER, ERIC",2010-01-13,
382240845,"BHARGAVA, ANKUR",2016-04-01,
382240845,"SUN, DONGJUN",2016-04-07,
382240845,"KUMAR, SACHINDRA",2016-04-01,
382240845,"ZHANG, XIANGDONG",2016-04-01,
382240845,"MUTALIK, MADHAV",2016-03-30,
382300784,INTERVET INTERNATIONAL B.V.,2007-03-30,
382410881,"VIDEOIQ, INC.",2014-12-17,
382560308,"GARCIA, JOSEPH A.",2016-02-21,
382570342,"ADAPTIVE AERODYNAMIC, LLC",2014-08-14,
382580891,AVO USA HOLDING 2 CORPORATION,2015-12-11,
382670981,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382700134,"GENERAL MILLS MARKETING, INC.",2012-07-11,
382700301,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382710962,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382720001,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382720167,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382720233,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382720331,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382720406,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382720549,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382720699,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382720820,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382720865,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382720898,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382720943,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382730122,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382730166,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382730221,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382730296,"ELLIPSE TECHNOLOGIES, INC.",2016-01-04,
382780969,"DERBOIS, CORENTIN",2016-02-03,
382970622,"TACHIBANA, BRIAN Y.",2015-09-23,
382970622,"MCNALL, CHARLES W.",2015-08-31,
382970622,"ZUNG, MICHAEL",2015-10-07,
382970622,"SMITH, PETER HOWARD",2016-03-17,
382970622,"CHIU, BRIAN",2015-10-07,
382970622,"BOURNE, DOUGLAS JOSEPH SCOTT",2015-10-07,
382970622,"GUPTA, PRIYANSHU",2015-08-25,
383280501,VONAGE NETWORK LLC,2016-03-04,
383370560,DEMOGRAFX,2003-04-08,
383410880,LINEWEIGHT LLC,2015-12-08,
383430394,VIVANT MEDICAL LLC,2012-12-28,
383470243,BAXTER INTERNATIONAL INC.,2015-09-30,
383810961,"PRANDI, BERNARD",2013-05-20,
383950020,"GENERAL MILLS MARKETING, INC.",2012-07-11,
383960201,PILLSBURY COMPANY,2005-07-07,
383960440,"GENERAL MILLS MARKETING, INC.",2012-07-11,
383960958,"GUO, TAO",2013-07-29,
383960958,"ZHANG, LI",2013-08-01,
383970070,"WUXI APPTEC CO., LTD.",2013-08-01,
383970716,"PARASHAR, AJAY P.",2015-06-04,
383970716,"WARNER, KEVIN S.",2015-06-04,
383970761,"BHATT, VARSHA",2015-11-09,
383970761,"SWAMINATHAN, VIJAYA",2016-02-25,
383970799,DOW PHARMACEUTICAL SCIENCES,2016-02-25,
383970920,"PARASHAR, AJAY P.",2015-06-04,
383970920,"WARNER, KEVIN S.",2015-06-04,
383980001,"BHATT, VARSHA",2015-11-09,
383980001,"SWAMINATHAN, VIJAYA",2016-02-25,
383980005,"YAN, SHUNQI",2013-07-30,
383980032,DOW PHARMACEUTICAL SCIENCES,2016-02-25,
383980171,"SCHRODINGER, LLC",2013-07-31,
383980200,"BHATT, VARSHA",2013-11-14,
383980200,"SWAMINATHAN, VIJAYA",2013-11-13,
383980213,DOW PHARMACEUTICAL SCIENCES,2013-11-13,
384010744,"CHISHOLM, JAMES DOUGLAS",2016-04-28,
384350469,"SHELBY GROUP INTERNATIONAL, INC.",2016-04-21,
384860364,"SEDLINE, INC.",2015-04-22,
385130378,"CONOVER, MATTHEW",2016-05-04,
385130378,"CHOUDHARY, JAIRAM",2016-05-04,
385130378,"HUANG, FEI",2016-05-04,
385180914,"ATCHLEY, BRIAN",2016-05-09,
385680201,THE PILLSBURY COMPANY,2005-07-07,
385680335,"GENERAL MILLS MARKETING, INC.",2012-06-01,
386220186,"FOGARTY, THOMAS J.",2001-01-03,
386300862,"COGENRA SOLAR, INC.",2016-02-11,
386400303,"ULATOSKI, JEFFREY",2016-05-05,
386400303,"LAWSON, STEVEN",2016-05-05,
386400303,"CONOVER, MATTHEW",2016-05-05,
