,patent_number,patent_title,patent_date,patent_kind,assignee_id
22917,9867540,"Co-planar, near field communication telemetry link for an analyte sensor",2018-01-16,B2,6ee21763-eb23-4753-89ce-c71a639bb1c8
22918,9891810,Collaboration for network-shared documents,2018-02-13,B2,b7ffc429-b133-473a-8f8d-30d92e09a3ad
22919,9897423,Color changing lighted nock for arrow shafts,2018-02-20,B2,b9730401-a393-4550-aa99-66f306d195ac
22920,10013269,Component framework for deploying virtual machines using service provisioning information,2018-07-03,B2,24959b2e-642a-471d-952f-69c9e042e160
22921,9861071,Composite absorbent particles,2018-01-09,B2,9f7bfac6-ac62-41d8-b6ad-4730397c8280
22922,9920282,Composition and method,2018-03-20,B2,4da4f140-c05d-4d03-9c15-cb5a25f1d5be
22923,9994796,Composition for using in the protection of non-metallic inorganic material,2018-06-12,B2,4da4f140-c05d-4d03-9c15-cb5a25f1d5be
22924,9861421,"Compositions, treatment systems and methods for improved cooling of lipid-rich tissue",2018-01-09,B2,6a404b74-f337-4571-a5eb-045bec668952
22925,9923782,Computer network virtual entity pathway visualization system,2018-03-20,B1,24959b2e-642a-471d-952f-69c9e042e160
22926,9913057,Concurrent multi-loudspeaker calibration with a single measurement,2018-03-06,B2,a485ea4f-21d2-4772-a946-2a2253370e08
22927,9870395,Conditioned transmission of query responses and connection assessments,2018-01-16,B2,178b4b53-6567-450c-8932-128edfdcec0a
22928,9977685,Configuration of logical router,2018-05-22,B2,47aaaa04-d74d-4213-bae4-c2b4544637d4
22929,9898325,Configuration settings for configurable virtual components,2018-02-20,B2,24959b2e-642a-471d-952f-69c9e042e160
22930,9871696,Configuring a new playback device for a bonded zone,2018-01-16,B2,a485ea4f-21d2-4772-a946-2a2253370e08
22931,9906494,Configuring interactions with a firewall service virtual machine,2018-02-27,B2,47aaaa04-d74d-4213-bae4-c2b4544637d4
22932,9878142,Connection structures for intravascular devices and associated systems and methods,2018-01-30,B2,c3d38268-891c-44b1-a6d0-778a7bdea138
22933,9917727,Consistent hashing for network traffic dispatching,2018-03-13,B2,47aaaa04-d74d-4213-bae4-c2b4544637d4
22934,9990161,Consistent replication of virtual computing instance data,2018-06-05,B2,24959b2e-642a-471d-952f-69c9e042e160
22935,9942242,Content access for duration of calendar events,2018-04-10,B2,b7ffc429-b133-473a-8f8d-30d92e09a3ad
22936,9898225,Content aligned block-based deduplication,2018-02-20,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
22937,9906582,Content snip capture and sharing,2018-02-27,B2,b7ffc429-b133-473a-8f8d-30d92e09a3ad
22938,9904598,Content-independent and database management system-independent synthetic full backup of a database based on snapshot technology,2018-02-27,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
22939,10021033,Context driven policy based packet capture,2018-07-10,B2,47aaaa04-d74d-4213-bae4-c2b4544637d4
22940,9906121,Control circuits and methods for transitioning between power converter control modes,2018-02-27,B2,98ba931d-3a04-4ca5-a00b-7487a9c37c2c
22941,10063140,Control circuits for selectively applying error offsets to improve dynamic response in switching power converters,2018-08-28,B2,98ba931d-3a04-4ca5-a00b-7487a9c37c2c
22942,10010999,"Control valves for waterjet systems and related devices, systems, and methods",2018-07-03,B2,d8fe42e2-a9c2-4f0f-90bc-c9857c23c052
22943,9985929,Controlling use of a business environment on a mobile device,2018-05-29,B2,24959b2e-642a-471d-952f-69c9e042e160
22944,9922101,"Coordinated configuration, management, and access across multiple data stores",2018-03-20,B1,36bbeb70-9f21-4de3-8f53-01b9fed11e90
22945,9996375,Correlating a unique identifier of an independent server node with a location in a pre-configured hyper-converged computing device,2018-06-12,B2,24959b2e-642a-471d-952f-69c9e042e160
22946,10058464,Cot fastening system,2018-08-28,B2,60d95f5b-895d-4000-945c-10da0a3f5e88
22947,9923859,Creating a group of members based on monitoring a social network,2018-03-20,B1,24959b2e-642a-471d-952f-69c9e042e160
22948,10015172,Creation of link to user profile from user information prior to user logon to a virtual desktop environment,2018-07-03,B2,24959b2e-642a-471d-952f-69c9e042e160
22949,9996331,Customized application state transition,2018-06-12,B1,24959b2e-642a-471d-952f-69c9e042e160
22950,9893942,Customized deployment in information management systems,2018-02-13,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
22951,9977599,Data deduplication with support for both thick and thin provisioning of storage objects,2018-05-22,B2,24959b2e-642a-471d-952f-69c9e042e160
22952,9910738,Data mining systems and methods for heterogeneous data sources,2018-03-06,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
22953,9898371,Data storage system utilizing proxy device for storage operations,2018-02-20,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
22954,9928146,Data storage system utilizing proxy device for storage operations,2018-03-27,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
22955,9984006,Data storage systems and methods,2018-05-29,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
22956,9898481,Data synchronization management,2018-02-20,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
22957,9886445,Datacenter entity information system,2018-02-06,B1,24959b2e-642a-471d-952f-69c9e042e160
22958,9973445,Datapath with service stages,2018-05-15,B2,47aaaa04-d74d-4213-bae4-c2b4544637d4
22959,9996514,Decoupling and relocating bookmarks and annotations from files,2018-06-12,B2,b7ffc429-b133-473a-8f8d-30d92e09a3ad
22960,10057215,Deidentified access of data,2018-08-21,B2,178b4b53-6567-450c-8932-128edfdcec0a
22961,9882913,Delivering authorization and authentication for a user of a storage array from a cloud,2018-01-30,B1,66c45e5c-241c-4fc8-acde-08b7839985e0
22962,9923765,Deploying and monitoring multiplatform cloud-based infrastructures,2018-03-20,B2,ed544ec0-6b55-4423-944c-12dced6ff520
22963,9979814,Detecting driving and modifying access to a user device,2018-05-22,B2,b7ffc429-b133-473a-8f8d-30d92e09a3ad
22964,9967287,Detection of offline attempts to circumvent security policies,2018-05-08,B2,b7ffc429-b133-473a-8f8d-30d92e09a3ad
22965,9980689,Detector system for imaging device,2018-05-29,B2,39b9084a-0714-4752-84d5-7511547bbbf3
22966,9949664,Determining non-contact state for a catheter,2018-04-24,B2,3d09dc09-9f1e-478e-8822-6e7e3f2d5d4d
22967,9891807,Determining usefulness of a data alert,2018-02-13,B1,6273ba03-a5c0-4668-ae14-bacddf14ab94
22968,9916125,Device group identification,2018-03-13,B2,a485ea4f-21d2-4772-a946-2a2253370e08
22969,9952887,Device simulation in a secure mode supported by hardware architectures,2018-04-24,B2,24959b2e-642a-471d-952f-69c9e042e160
22970,9895262,"Device, system and method for assessing attitude and alignment of a surgical cassette",2018-02-20,B2,f98db76c-c823-40bf-be3b-804382ae1952
22971,10052116,Devices and methods for treating tissue,2018-08-21,B2,56b290e5-cc3e-46bc-9004-00b5a22c020b
22972,9993645,"Devices for controlling high frequency spinal cord modulation for inhibiting pain, and associated systems and methods, including simplified program selection",2018-06-12,B2,e67a525f-05aa-49b5-b801-9c4e34cc1c7c
22973,9974443,"Devices, systems, and methods and associated display screens for assessment of vessels",2018-05-22,B2,31352d5e-8489-4c30-92ee-e3295810ec36
22974,9928258,Differential health checking of an information management system,2018-03-27,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
22975,9952988,Direct access to a hardware device for virtual machines of a virtualized computer system,2018-04-24,B2,24959b2e-642a-471d-952f-69c9e042e160
22976,9953072,Disaster recovery of mobile data center via location-aware cloud caching,2018-04-24,B2,24959b2e-642a-471d-952f-69c9e042e160
22977,9971664,Disaster recovery protection based on resource consumption patterns,2018-05-15,B2,24959b2e-642a-471d-952f-69c9e042e160
22978,9949657,Displaying multiple-activation areas on an electroanatomical map,2018-04-24,B2,3d09dc09-9f1e-478e-8822-6e7e3f2d5d4d
22979,9915631,Disposable cartridge for microfluidics system,2018-03-13,B2,6e0048f0-6102-46ef-b919-e47393a07dfe
22980,9961096,Distributed behavior based anomaly detection,2018-05-01,B1,85220323-0b75-4804-8b24-a1cfa06f9ab7
22981,9898478,Distributed deduplicated storage system,2018-02-20,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
22982,9998530,Distributed global load-balancing system for software-defined data centers,2018-06-12,B2,47aaaa04-d74d-4213-bae4-c2b4544637d4
22983,9955926,Distributed healthcare communication system,2018-05-01,B2,e5fc32c3-a913-455a-94ce-9932d30eefff
22984,10033693,Distributed identity-based firewalls,2018-07-24,B2,47aaaa04-d74d-4213-bae4-c2b4544637d4
22985,10027584,Distributed logical L3 routing,2018-07-17,B2,47aaaa04-d74d-4213-bae4-c2b4544637d4
22986,9887851,Distributed multicast by endpoints,2018-02-06,B2,47aaaa04-d74d-4213-bae4-c2b4544637d4
22987,9887924,Distributed policy-based provisioning and enforcement for quality of service,2018-02-06,B2,24959b2e-642a-471d-952f-69c9e042e160
22988,9906560,Distributing remote device management attributes to service nodes for service rule processing,2018-02-27,B2,47aaaa04-d74d-4213-bae4-c2b4544637d4
22989,9931068,Drug elution for in vivo protection of bio-sensing analytes,2018-04-03,B2,6ee21763-eb23-4753-89ce-c71a639bb1c8
22990,9950141,Dual braid reinforcement deflectable device (sheath or catheter),2018-04-24,B2,bd2eb766-2854-4bfb-afc1-8415beec6ca7
22991,9968503,Dual column surgical table having a single-handle unlock for table rotation,2018-05-15,B2,293c5427-8844-46fb-ba1c-ca62cb3956e3
22992,10004317,Dual-ended lip balm container,2018-06-26,B2,2b23dcc6-ba5f-49b6-9018-852065a2cd64
22993,9974377,Dual-ended lip balm container,2018-05-22,B2,2b23dcc6-ba5f-49b6-9018-852065a2cd64
22994,9980493,Dumpling producing method and device,2018-05-29,B2,0e14a736-7c74-4a4f-beea-bcf8a7fb9b9d
22995,9875110,Dynamic application overlay for remote desktop servers,2018-01-23,B2,24959b2e-642a-471d-952f-69c9e042e160
22996,9866883,Dynamic delay equalization for media transport,2018-01-09,B2,3fd9a307-1f8f-4a9c-8b16-dea2abc92e6d
22997,9892118,Dynamic display of filter criteria,2018-02-13,B2,a485ea4f-21d2-4772-a946-2a2253370e08
22998,9921864,Dynamic host performance tuning of a network stack,2018-03-20,B2,24959b2e-642a-471d-952f-69c9e042e160
22999,9990477,Dynamic network construction,2018-06-05,B2,178b4b53-6567-450c-8932-128edfdcec0a
23000,9882805,Dynamic path selection policy for multipathing in a virtualized environment,2018-01-30,B2,24959b2e-642a-471d-952f-69c9e042e160
23001,9891953,Dynamic resource configuration based on context,2018-02-13,B2,24959b2e-642a-471d-952f-69c9e042e160
23002,9977689,Dynamic scaling of management infrastructure in virtual environments,2018-05-22,B2,24959b2e-642a-471d-952f-69c9e042e160
23003,9965319,Dynamic time-based sequencing,2018-05-08,B2,178b4b53-6567-450c-8932-128edfdcec0a
23004,9996467,Dynamically adjusting the number of flows allowed in a flow table cache,2018-06-12,B2,47aaaa04-d74d-4213-bae4-c2b4544637d4
23005,9913469,Early applications of encapsulated acetamides for reduced injury in crops,2018-03-13,B2,4b830300-2405-44ae-8d74-c2166e7f8c41
23006,9979677,Edge datapath using inter-process transports for higher network layers,2018-05-22,B2,47aaaa04-d74d-4213-bae4-c2b4544637d4
23007,9917912,Efficient communication within hybrid cloud system,2018-03-13,B2,24959b2e-642a-471d-952f-69c9e042e160
23008,10013453,Efficient management of large number of file descriptors,2018-07-03,B2,24959b2e-642a-471d-952f-69c9e042e160
23009,9928001,Efficiently restoring execution of a backed up virtual machine based on coordination with virtual-machine-file-relocation operations,2018-03-27,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
23010,9880227,Electrical device power management,2018-01-30,B2,0ac58473-6d3f-44f6-9704-92a818f39a8d
23011,9928244,Electronic document classification,2018-03-27,B2,5266a347-170d-4fba-9558-82ea7860acd9
23012,9974606,Electrosurgical instrument,2018-05-22,B2,e3e16b4a-aba6-4da0-8d41-b012c689b50f
23013,9892071,Emulating a remote direct memory access (‘RDMA’) link between controllers in a storage array,2018-02-13,B2,66c45e5c-241c-4fc8-acde-08b7839985e0
23014,10025606,Enabling filter-level access to virtual disks,2018-07-17,B2,24959b2e-642a-471d-952f-69c9e042e160
23015,9967182,Enabling hardware switches to perform logical routing functionalities,2018-05-08,B2,47aaaa04-d74d-4213-bae4-c2b4544637d4
23016,9875127,Enabling uniform switch management in virtual infrastructure,2018-01-23,B2,47aaaa04-d74d-4213-bae4-c2b4544637d4
23017,9877478,Encapsulation of herbicides to reduce crop injury,2018-01-30,B2,4b830300-2405-44ae-8d74-c2166e7f8c41
23018,9896299,Endless belt flexible tube cleaning lance drive apparatus,2018-02-20,B2,59b51b1b-8ca4-4710-be53-08f38a752e10
23019,9937003,"Energy-delivery devices with flexible fluid-cooled shaft, inflow\/outflow junctions suitable for use with same, and systems including same",2018-04-10,B2,e3e16b4a-aba6-4da0-8d41-b012c689b50f
23020,10025612,Enforcing compliance rules against hypervisor and host device using guest management components,2018-07-17,B2,b7ffc429-b133-473a-8f8d-30d92e09a3ad
23021,9990222,Enforcing compliance rules against hypervisor and virtual machine using host management component,2018-06-05,B2,b7ffc429-b133-473a-8f8d-30d92e09a3ad
23022,9986242,Enhanced image encoding in a virtual desktop infrastructure environment,2018-05-29,B2,24959b2e-642a-471d-952f-69c9e042e160
23023,9992272,Enterprise connectivity to the hybrid cloud,2018-06-05,B2,24959b2e-642a-471d-952f-69c9e042e160
23024,9967936,Examination light apparatus with touch-less control,2018-05-08,B2,241c0396-383f-4ba9-b868-002ca1f2ea5c
23025,9904570,Exchanging and adjusting memory pre-copy convergence times (MPCT) among a group of virtual in order to converge at a pre-copy convergence time window,2018-02-27,B2,24959b2e-642a-471d-952f-69c9e042e160
23026,10031783,Execution of a distributed deployment plan for a multi-tier application in a cloud infrastructure,2018-07-24,B2,24959b2e-642a-471d-952f-69c9e042e160
23027,10034765,Expandable interbody device,2018-07-31,B2,b58acaa6-7bb2-47c4-a748-319fd4602fc6
23028,9961911,Extrudable batter compositions for use in providing high-fiber flourless food products,2018-05-08,B2,27d982a1-cedc-4f8e-b066-3d834b8463c9
23029,9974687,Eye treatment system with fluidics pump interface,2018-05-22,B2,17441730-0e63-4b85-8974-04e84eb9c69a
23030,9968662,Factor VII composition,2018-05-15,B2,a0761c1c-6046-4a43-a71a-481b6f825984
23031,9982033,Factor VIII polypeptide titers in cell cultures,2018-05-29,B2,9a3afa40-66e5-4921-b831-64287f2052e0
23032,9910724,Fast and accurate identification of message-based API calls in application binaries,2018-03-06,B2,b7ffc429-b133-473a-8f8d-30d92e09a3ad
23033,9940059,Fast deduplication data verification,2018-04-10,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
23034,10025806,Fast file clone using copy-on-write B-tree,2018-07-17,B2,24959b2e-642a-471d-952f-69c9e042e160
23035,9943084,"Fat compositions and related methods, including shortening particles and shortening compositions without added non-interestified hardstock fat, and related products",2018-04-17,B2,0e14a736-7c74-4a4f-beea-bcf8a7fb9b9d
23036,9996440,Fault tolerance using shared memory architecture,2018-06-12,B2,24959b2e-642a-471d-952f-69c9e042e160
23037,9990512,File backup with selective encryption,2018-06-05,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
23038,9940333,File format bundling,2018-04-10,B2,b7ffc429-b133-473a-8f8d-30d92e09a3ad
23039,9939981,"File manager integration with virtualization in an information management system with an enhanced storage manager, including user control and storage management of virtual machines",2018-04-10,B2,97a8f6bd-38ac-4f23-b97a-586e05a7f1b7
23040,10013272,File transfer using standard blocks and standard-block identifiers,2018-07-03,B2,24959b2e-642a-471d-952f-69c9e042e160
23041,10035000,Fixed dimensional and bi-directional steerable catheter control handle,2018-07-31,B2,bd2eb766-2854-4bfb-afc1-8415beec6ca7
23042,9950348,Flexible cleaning lance positioner guide apparatus,2018-04-24,B2,59b51b1b-8ca4-4710-be53-08f38a752e10
23043,9981822,Flexible tube cleaning lance drive apparatus,2018-05-29,B2,59b51b1b-8ca4-4710-be53-08f38a752e10
23044,10028822,Foldable intraocular lens and method of making,2018-07-24,B2,17441730-0e63-4b85-8974-04e84eb9c69a
23045,9886869,Fractal-based decision engine for intervention,2018-02-06,B2,178b4b53-6567-450c-8932-128edfdcec0a
23046,10033812,Framework for distributed key-value store in a wide area network,2018-07-24,B2,24959b2e-642a-471d-952f-69c9e042e160
23047,9946407,Frequency multiplexed optical touchscreen,2018-04-17,B2,2fee6be9-6742-4025-8a92-c00893fffea5
23048,9918629,Fundus imaging system,2018-03-20,B2,241c0396-383f-4ba9-b868-002ca1f2ea5c
23049,9861298,Gas sampling line,2018-01-09,B2,4eb39673-7f59-4c45-bf6c-2275dccf9048
