,ref_id,patent_id,assignment_conveyance,record_date,last_update_date,exec_date,name_assignee,city_assignee,country_assignee,assignor_name,patent_marked,coutnry_assignee
15425,45900105,4774272,assignment,1986-08-08,2010-01-05,1986-08-05,"MINNESOTA MINING AND MANUFACTURING COMPANY, A CORP OF DE.",SAINT PAUL,,"LAMPHERE, CRAIG F.",0,nan
15426,269740004,9492472,assignment,2011-09-27,2016-11-15,2011-07-11,CASE WESTERN RESERVE UNIVERSITY,CLEVELAND,,"SY, MAN-SUN",0,nan
15427,74990155,5560872,assignment,1995-05-18,1996-09-29,1995-05-12,"LEVER BROTHERS COMPANY, DIVISION OF CONOPCO, INC.",NEW YORK,,"RAHMAN, MOHAMMAD ABDUR",0,nan
15428,46380053,5167872,assignment,1986-11-28,2002-01-18,1986-10-17,"PROCTER & GAMBLE COMPANY, THE",nan,,"PANCHERI, EUGENE J.",0,nan
15429,341370242,9363072,assignment,2014-11-10,2016-06-07,2014-10-30,"SAMSUNG ELECTRONICS CO., LTD.","SUWON-SI, GYEONGGI-DO",,"RATNAKAR, NIRANJAN N",0,"KOREA, REPUBLIC OF"
15430,52250376,5038072,assignment,1990-01-12,2008-03-14,1989-12-12,"U.S. PHILIPS CORPORATION, A CORP. OF DE",NEW YORK,,"BEGHIN, MICHEL E. A.",0,nan
15431,40430123,4513872,assignment,1982-09-08,2011-06-20,1982-09-03,METAL BOX PLC,"READING, RG1 3JH, BERKSHIRE",,"BULL, CYRIL A.",0,ENGLAND
15432,240590773,8315072,assignment,2010-03-10,2012-11-20,2010-03-05,"MONOLITHIC POWER SYSTEMS, INC.",SAN JOSE,,"LU, HUANYU",0,nan
15433,371070031,9623872,assignment,2015-11-20,2017-04-18,2015-08-10,SAIC MOTOR CORPORATION LIMITED,SHANGHAI,,"ZHU, JUN",0,CHINA
15434,39600625,4380672,assignment,1982-02-02,2008-10-15,1982-01-27,"STANDARD OIL COMPANY THE, A CORP. OF OH.",CLEVELAND,,"VELENYI, LOUIS J.",0,nan
15435,178100026,7528072,assignment,2006-04-25,2009-05-05,2006-04-05,TEXAS INSTRUMENTS INC.,DALLAS,,"ROTONDARO, ANTONIO LUIS PACHECO",0,nan
15436,283000587,8708472,assignment,2012-06-01,2014-04-29,2012-05-18,"MIMAKI ENGINEERING CO., LTD.",NAGANO,,"OHNISHI, MASARU",0,JAPAN
15437,121610894,6871272,assignment,2001-09-04,2005-03-22,2000-11-07,INTERNATIONAL BUSINESS MACHINES CORPORATION,ARMONK,,"BUTTERWORTH, HENRY ESMOND",0,nan
15438,268330027,9100672,assignment,2011-08-19,2015-08-04,2011-07-22,FUJITSU LIMITED,KANAGAWA 211-8588,,"IHARA, NORIYUKI",0,JAPAN
15439,337080633,9494672,assignment,2014-09-10,2016-11-15,2014-09-01,ATOMIC ENERGY COUNCIL - INSTITUTE OF NUCLEAR ENERGY RESEARCH,TAOYUAN COUNTY,,"HSU, WAN-LI",0,TAIWAN
15440,42910614,4644872,assignment,1984-06-21,2009-08-10,1984-05-21,OFFICINA MECCANICA DELLA STANGA- O.M.S. S.P.A.,3- 35100 PADOVA,,"VIANELLO, GIORGIO",0,ITALY
15441,78070924,5693472,assignment,1995-10-27,1997-11-29,1995-10-18,"BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA, THE",NORMAN,,"STEELE, MARILYN I.",0,nan
15442,352190697,10148672,assignment,2015-03-20,2018-12-04,2015-03-20,"SAMSUNG ELECTRONICS CO., LTD",GYEONGGI-DO,,"DESHPANDE, SWAPNIL D.",0,"KOREA, REPUBLIC OF"
15443,61410474,5429272,assignment,1992-05-29,1995-07-02,1992-05-08,ELTEK S.P.A.,15033 CASALE MONFERRATO (ALESSANDRIA),,"LUIGI, SASSONE",0,ITALY
15444,38080023,4252072,assignment,1980-10-28,2008-08-19,1980-10-09,"ROCKWELL-RIMOLDI, S.P.A.",20146 MILAN,,"VILLA, ENRICO",0,ITALY
15445,312250890,9494472,assignment,2013-09-17,2016-11-15,2013-07-25,OFFICE NATIONAL D'ETUDES ET DE RECHERCHES AEROSPATIALES (ONERA),CHATILLON,,"LE TRAON, OLIVER",0,FRANCE
15446,95630192,6084672,assignment,1998-11-02,2000-06-14,1998-10-14,POLYTEC GMBH,76337 WALBRONN,,"LEWIN, ANDREW",0,GERMANY
15447,85450658,5300072,assignment,1997-06-06,1999-08-02,1997-05-30,EDP ACQUISITION. INC.,BROOMFIELD,,"ENGINEERED DATA PRODUCTS,LLC",0,nan
15448,52390015,5037672,assignment,1989-09-19,2008-04-18,1989-09-01,"DAUSSAN ET COMPAGNIE, (A FRENCH COMPANY)",57140 WOIPPY,,"DAUSSAN, JEAN-CHARLES",0,FRANCE
15449,130420961,6479672,assignment,2002-07-01,2002-11-12,2000-03-31,"MERCK & CO., INC.",RAYWAY,,"HOUPIS, IOANNIS",0,nan
15450,175130434,7265072,assignment,2005-08-16,2007-09-04,2005-08-08,TDK CORPORATION,TOKYO 103-8272,,"WATANABE, YASUO",0,JAPAN
15451,312300167,9363872,assignment,2013-08-26,2016-06-07,2013-08-06,SEIKO EPSON CORPORATION,"SHINJUKU-KU, TOKYO",,"TOYOOKA, TAKASHI",0,JAPAN
15452,417520559,9887672,assignment,2017-03-27,2018-02-06,2017-03-08,NATIONAL CHENG KUNG UNIVERSITY,TAINAN,,"KUO, TAI-HAUR",0,TAIWAN
15453,460450593,10410072,assignment,2018-05-01,2019-09-10,2018-03-14,MITSUBISHI ELECTRIC CORPORATION,TOKYO,,"YOSHIDA, MICHINORI",0,JAPAN
15454,43240218,4513072,assignment,1984-11-05,2009-07-28,1982-09-06,LICENTIA PATENT-VERWALTUNGS-GMBH,D-6000 FRANKFURT AM MAIN,,"DULKEN, HARTMUT",0,GERMANY
15455,404480065,10018072,assignment,2016-11-29,2018-07-10,2016-09-27,GENERAL ELECTRIC COMPANY,SCHENECTADY,,"VIRKLER, ADAM ERIC",0,nan
15456,59150734,5168472,other,1991-11-13,1992-01-09,1991-11-12,"UNITED STATES OF AMERICA, THE, AS REPRESENTED BY THE SECRETARY OF THE NAVY",nan,,"LOCKWOOD, JAMES C.",0,nan
15457,162950375,7264872,assignment,2005-06-01,2007-09-04,2005-05-19,3M INNOVATIVE PROPERTIES COMPANY,ST. PAUL,,"WALKER, JR., CHRISTOPHER B.",0,nan
15458,96860836,6479872,assignment,1998-12-28,2002-11-12,1998-06-24,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY,HSIN-CHU,,"CHENG, TAO",0,TAIWAN
15459,76300574,5692072,assignment,1995-09-06,1997-11-24,1994-08-18,"OLYMPUS OPTICAL CO., LTD.",TOKYO-TO,,"HASHIMOTO, TAKESHI",0,JAPAN
15460,426450683,10411672,assignment,2017-06-08,2019-09-10,2017-06-01,"MURATA MANUFACTURING CO., LTD.","NAGAOKAKYO-SHI, KYOTO-FU",,"MURASE, TOMOHIKO",0,JAPAN
15461,100370381,6348672,assignment,1999-06-09,2004-01-09,1999-05-11,GKR GESELLSCHAFT FUR FAHRZEUGKLIMAREGELUNG MBH,71701 SCHWIEBERDINGEN,,"EISENHARDT, HARALD",0,GERMANY
15462,248540449,8182272,assignment,2010-08-18,2012-05-22,2010-06-29,"HIROSE ELECTRIC CO., LTD","SHINAGAWA-KU, TOKYO",,"OOI, TETSUYA",0,JAPAN
15463,278380668,9099872,assignment,2012-03-09,2015-08-04,2012-03-09,NIM ENERGY INC.,"TORONTO, ONTARIO",,"FERTMAN, MARK",0,CANADA
15464,163800918,7003872,assignment,2004-08-05,2006-02-28,2004-02-26,MATSUSHITA ELECTRIC INDUSTRIAL CO. LTD.,OSAKA 571-8501,,"MIMURA, NAOTO",0,JAPAN
15465,272510368,8577072,assignment,2011-11-18,2013-11-05,2011-11-07,"CASIO COMPUTER CO., LTD.",TOKYO,,"WATANABE, KIYOSHI",0,JAPAN
15466,326680907,9624072,assignment,2014-04-14,2017-04-18,2014-04-03,KONE CORPORATION,HELSINKI,,"KUISMA, PETRI",0,FINLAND
15467,41590439,4513672,assignment,1983-07-27,2011-01-21,1983-07-14,TOKAI INDUSTRIAL SEWING MACHINE CO. LTD.,"KASUGAI CITY, AICHI PREFECTURE",,"TAJIMA, IKUO",0,JAPAN
15468,391090074,9756072,assignment,2016-07-08,2017-09-05,2013-09-18,AT&T MOBILITY II LLC,ATLANTA,,"KUMAR, SAURABH",0,nan
15469,114670001,5560672,assignment,2001-01-08,2001-04-18,1997-03-01,"FORD GLOBAL TECHNOLOGIES, INC. A MICHIGAN CORPORATION",DEARBORN,,"FORD MOTOR COMPANY, A DELAWARE CORPORATION",0,nan
15470,133830972,6870872,assignment,2002-10-11,2005-03-22,2002-07-24,FUJITSU LIMITED,KANAGAWA 211-8588,,"AKIMOTO, KAZUAKI",0,JAPAN
15471,140880822,7134272,assignment,2003-05-21,2006-11-14,2003-04-02,"NISSAN MOTOR CO., LTD.","YOKOHAMA-SHI, KANAGAWA-KEN",,"NIWA, YUSUKE",0,JAPAN
15472,316350703,9494072,assignment,2013-11-08,2016-11-15,2013-09-14,TOYOTA JIDOSHA KABUSHIKI KAISHA,AICHI 471-8571,,"SAKURAI, KENJI",0,JAPAN
15473,76410775,5955072,assignment,1995-09-21,1999-10-14,1995-09-04,"SANKYO COMPANY, LIMITED","CHUO-KU, TOKYO",,"TAKAHASHI, TOHRU",0,JAPAN
15474,38080719,4250672,assignment,1980-11-03,2008-08-27,1980-10-29,"AMERICAN STAIR CORPORATION, INC., A CORP. OF DE.",WILLOW SPRINGS,,SEEGERS GLEN A.,0,nan
15475,292570178,9626072,assignment,2012-11-07,2017-04-18,2012-09-11,"HONDA MOTOR CO., LTD",MINATO-KU TOKYO,,"FEIT, STEVEN",0,JAPAN
15476,323610763,9493272,assignment,2014-03-06,2016-11-15,2014-02-27,"MONDI JACKSON, INC.",JACKSON,,"HOEDEBECK, MARKUS",0,nan
15477,278010639,9101272,assignment,2012-03-02,2015-08-11,2012-03-01,"JEFFERSON RADIOLOGY, P.C.",EAST HARTFORD,,"O'LOUGHLIN, MICHAEL T.",0,nan
15478,256360694,8577272,assignment,2011-01-13,2013-11-05,2011-01-11,"FUJI XEROX CO., LTD.","MINATO-KU, TOKYO",,"MATSUBARA, TAKASHI",0,JAPAN
15479,180010843,7135672,assignment,2006-07-25,2006-11-14,2004-12-09,"ARMY, UNITED STATES OF AMERICA, AS REPRESENTED BY THE SECRETARY OF THE",WASHINGTON,,"LAND, JAY E.",0,nan
15480,175450843,7397672,assignment,2006-02-06,2008-07-08,2006-01-19,LINTEC CORPORATION,"TOKYO, 173-0001",,"NAKATA, YASUKAZU",0,JAPAN
15481,43360910,4644472,assignment,1984-11-19,2010-04-27,1984-11-14,"BELL TELEPHONE LABORATORIES, INCORPORATD",MURRAY HILL,,"MONTGOMERY, WARREN A.",0,nan
15482,218400975,8051672,assignment,2008-11-10,2011-11-08,2008-10-09,AFCO SYSTEMS,FARMINGDALE,,"MALLIA, PAUL",0,nan
15483,273990142,8575072,assignment,2011-12-16,2013-11-05,2011-12-12,CHEVRON PHILLIPS CHEMICAL COMPANY LP,THE WOODLANDS,,"HARRIS, JEFFERY R.",0,nan
15484,223000278,8052272,assignment,2009-02-23,2011-11-08,2009-02-12,"HEWLETT-PACKARD DEVELOPMENT COMPANY, L.P.",HOUSTON,,"SMITH, DAVID L.",0,nan
15485,84400040,5823672,assignment,1997-03-11,1999-08-02,1997-03-07,BREVILLE PTY. LTD.,"BOTANY, NEW SOUTH WALES, 2019",,"BARKER, M.",0,AUSTRALIA
15486,41380569,4512672,assignment,1983-06-13,2009-04-14,1983-05-10,SKF KUGELLAGERFABRIKEN GMBH,8720 SCHWEINFURT 1,,"OLSCHEWSKI, ARMIN",0,GERMANY
15487,217130139,8313872,assignment,2008-10-21,2012-11-20,2008-09-17,TOYOTA JIDOSHA KABUSHIKI KAISHA,"TOYOTA-SHI, AICHI-KEN",,"OKABE, HIROKI",0,JAPAN
15488,111840947,6216672,assignment,2000-10-02,2001-03-28,1999-06-22,SUZUKI KABUSHIKI KAISHA,SHIZUOKA-KEN,,"MISHIMA, SHUICHI",0,JAPAN
15489,50640744,4906272,assignment,1989-04-17,2008-02-06,1989-04-17,"CORNING GLASS WORKS, A CORP. OF NY",CORNING,,"BOETTNER, GEORGE B.",0,nan
15490,267690075,8968072,assignment,2011-08-18,2015-03-03,2011-08-04,UNIVERSAL ENTERTAINMENT CORPORATION,TOKYO,,"OSAWA, AKIRA",0,JAPAN
15491,179100580,7921472,assignment,2006-07-11,2011-04-12,2006-02-16,ALPINESTARS RESEARCH SRL,TREVISO,,"MAZZAROLO, GIOVANNI",0,ITALY
15492,115320739,6348872,assignment,2001-02-20,2002-03-23,2000-10-20,"RIKEN KEIKI CO., LTD.",TOKYO,,"OTANI, SEIICHI",0,JAPAN
15493,428540711,7921872,assignment,2017-06-28,2017-06-29,2017-04-30,HO UNDERWATER ACQUISITION LLC,SALT LAKE CITY,,AMERICAN UNDERWATER PRODUCTS DBA OCEANIC USA,0,nan
15494,391490164,9888072,assignment,2016-07-13,2018-02-06,2016-07-12,SYSTECH CORPORATION,SAN DIEGO,,"WATTS, LA VAUGHN FERGUSON",0,nan
15495,402740137,10279672,assignment,2016-11-10,2019-05-07,2016-09-01,ZF FRIEDRICHSHAFEN AG,FRIEDRICHSHAFEN,,"ZIEMER, PETER",0,GERMANY
15496,232980672,8443872,assignment,2009-09-29,2013-05-21,2009-09-24,KEIHIN CORPORATION,TOKYO,,"SETO, TAKAHIRO",0,JAPAN
15497,103150139,6348072,assignment,1999-10-13,2002-03-23,1999-10-05,MICHAEL HOERAUF MASCHINENFABRIK GMBH + CO. KG,73072 DONZDORF,,"VETTER, GERHARD",0,GERMANY
15498,284020468,8576672,assignment,2012-06-19,2013-11-05,2012-05-07,SEAGATE TECHNOLOGY LLC,CUPERTINO,,"PENG, CHUBING",0,nan
15499,217140605,8445672,assignment,2008-10-21,2013-05-21,2008-07-30,H R D CORPORATION,HOUSTON,,"HASSAN, ABBAS",0,nan
15500,320300919,9755472,assignment,2014-01-23,2017-09-05,2013-10-07,HAMILTON SUNDSTRAND CORPORATION,CHARLOTTE,,"WELCH, TIMOTHY R.",0,nan
15501,148690676,7002072,assignment,2004-07-20,2006-02-21,2003-06-14,"NAVY, UNITED STATES OF AMERICA AS REPRESENTED BY THE SECRETARY OF THE",ARLINGTON,,"TONUCCI, RONALD J.",0,nan
15502,209550468,8970272,assignment,2008-05-15,2015-03-03,2008-04-22,QUALCOMM INCORPORATED,SAN DIEGO,,"ZHANG, KUN",0,nan
15503,118050694,7133472,assignment,2001-05-11,2006-11-07,2001-04-27,NEC CORPORATION,TOKYO,,"MARU, TSUGUO",0,JAPAN
15504,104180916,6216072,assignment,1999-11-23,2001-03-28,1999-11-18,DEERE & COMPANY,MOLINE,,"BOE, THOMAS EUGENE",0,nan
15505,405190678,10281072,assignment,2016-12-05,2019-05-07,2016-11-09,NEOPERL GMBH,MULLHEIM,,"REINHARDT, HOLGER",0,GERMANY
15506,315850101,9625072,assignment,2013-11-12,2017-04-18,2013-10-22,NEOPERL GMBH,MULLHEIM,,"KURY, WERNER",0,GERMANY
15507,429690872,10017672,assignment,2017-07-11,2018-07-10,2017-07-11,HENKEL AG & CO. KGAA,DUESSELDORF,,"MORIGUCHI, MASAHIRO",0,GERMANY
15508,439440487,10017472,assignment,2017-10-25,2018-07-10,2017-09-26,"2Y-CHEM, LTD.",SHANGHAI,,"SONG, JINFENG",0,CHINA
15509,208470157,8969272,assignment,2008-04-23,2015-03-03,2008-04-11,EXXONMOBIL CHEMICAL PATENTS INC.,HOUSTON,,"PATIL, ABHIMANUY O.",0,nan
15510,350700447,10409872,assignment,2015-03-02,2019-09-10,2015-02-26,"FACEBOOK, INC.",MENLO PARK,,"WISSNER, JAMES MATTHEW",0,nan
15511,38170057,4382672,assignment,1980-09-29,2008-09-03,1980-09-25,XEROX CORPORATION,STAMFORD,,BOYKIN RICHARD C.,0,nan
15512,416480060,10148872,assignment,2017-02-07,2018-12-04,2017-02-02,INTEL CORPORATION,SANTA CLARA,,"BEN-DAYAN RUBIN, DANIEL DAVID",0,nan
15513,334200130,9756272,assignment,2014-07-28,2017-09-05,2014-04-14,CANON KABUSHIKI KAISHA,TOKYO,,"KOBAYASHI, DAISUKE",0,JAPAN
15514,122380328,7133072,assignment,2001-10-05,2006-11-07,2001-08-24,CANON KABUSHIKI KAISHA,TOKYO,,"HARADA, YOSHIHITO",0,JAPAN
15515,373930362,10019072,assignment,2016-01-01,2018-07-10,2015-11-29,INTERNATIONAL BUSINESS MACHINES CORPORATION,ARMONK,,"HWANG, INSEOK",0,nan
15516,142890291,5560272,assignment,2004-01-26,2004-01-30,2004-01-22,"GILBERT, DAVE",FRAMINGHAM,,"BOLGER, JOSEPH E.",0,nan
15517,268830386,8183272,assignment,2011-09-09,2012-05-22,2011-07-08,"DAIICHI SANKYO COMPANY, LIMITED","CHUO-KU, TOKYO",,"NAKAO, AKIRA",0,JAPAN
15518,273240706,9361472,assignment,2011-12-05,2016-06-07,2011-09-05,CANON KABUSHIKI KAISHA,TOKYO,,"TAKATANI, TAMOTSU",0,JAPAN
15519,371020203,10279272,assignment,2015-11-20,2019-05-07,2015-11-17,"DISNEY ENTERPRISES, INC.",BURBANK,,"HOOMANI, CYRUS",0,nan
15520,51920349,5037072,assignment,1990-01-05,2008-08-21,1989-12-20,"FLO-CON SYSTEMS INC., A CORP. OF ILLINOIS",CHAMPAIGN,,"KING, PATRICK D.",0,nan
15521,262330477,9494872,assignment,2011-05-05,2016-11-15,2008-11-21,ASML NETHERLANDS B.V.,VELDHOVEN,,"BHATTACHARYYA, KAUSTUVE",0,NETHERLANDS
15522,150100546,7788472,assignment,2004-02-20,2010-08-31,2004-01-21,ARM LIMITED,CAMBRIDGE,,"SEAL, DAVID JAMES",0,UNITED KINGDOM
15523,338050112,9494272,assignment,2014-09-24,2016-11-15,2014-09-24,"EMBEDDED ENERGY TECHNOLOGY, LLC",PITTSBURGH,,"THAYER, SCOTT",0,nan
15524,150220069,6873272,assignment,2004-02-26,2005-03-29,2004-01-12,STMICROELECTRONICS S.R.L.,20041 AGRATE BRIANZA (MI),,"PEZZINI, SAVERIO",0,ITALY
15525,50570843,4906872,assignment,1989-03-28,2007-11-27,1989-03-16,"KABUSHIKI KAISHA TOSHIBA, 72 HORIKAWA-CHO, SAIWAI-KU, KAWASAKI-SHI, JAPAN, A CORP. OF JAPAN",nan,,"TANAKA, SHIGERU",0,JAPAN
15526,352590320,9755672,assignment,2015-03-26,2017-09-05,2015-03-11,"ETA DEVICES, INC.",CAMBRIDGE,,"PERREAULT, DAVID J.",0,nan
15527,44040372,4644072,assignment,1985-05-22,2002-01-18,1985-04-12,"BRISTOL-MYERS COMPANY, 345 PARK AVE., NEW YORK, NY A DE CORP.",nan,,"VYAS, DOLATRAI M.",0,nan
15528,132390284,6741672,assignment,2002-08-29,2004-05-25,2002-08-12,GE MEDICAL SYSTEMS GLOBAL TECHNOLOGY,WAUKESHA,,"GADDIPATI, AJEETKUMAR",0,nan
15529,292280525,9362272,assignment,2012-11-01,2016-06-07,2012-10-25,"TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY, LTD.",HSIN-CHU,,"LIU, HUEI-RU",0,TAIWAN
15530,383380709,10147672,assignment,2016-04-21,2018-12-04,2016-04-18,TEXAS INSTRUMENTS INCORPORATED,DALLAS,,"LIN, YONG",0,nan
15531,294890277,9230872,assignment,2012-12-18,2016-01-05,2012-12-10,"NIPPON ELECTRIC GLASS CO., LTD.","OTSU-SHI, SHIGA",,"HASHIMOTO, KOICHI",0,JAPAN
15532,351180794,9362472,assignment,2015-03-09,2016-06-07,2015-03-05,"LITE-ON OPTO TECHNOLOGY (CHANGZHOU) CO., LTD.","CHANGZHOU CITY,JIANGSU PROVINCE",,"LIN, CHEN-HSIU",0,CHINA
15533,128560600,6742272,assignment,2002-05-02,2004-06-01,2002-01-07,KABUSHIKI KAISHA TOPCON,TOKYO 174-0052,,"ETO, YASUHITO",0,JAPAN
15534,355970503,9362672,assignment,2015-05-08,2016-06-07,2015-04-20,"SHENZHEN WISTEK ENERGY CO., LTD.",SHENZHEN,,"SUN, HUI",0,CHINA
15535,121300771,6477872,assignment,2001-08-28,2002-11-12,2001-08-27,"HENDRY INVESTMENTS, INC.",SAN ANTONIO,,"DENTON, JR., JAMES R.",0,nan
15536,184790369,7265472,assignment,2006-10-31,2007-09-04,2004-07-27,ROLLS-ROYCE PLC,LONDON SW1E 6AT,,"MITCHAM, ALAN JOHN",0,UNITED KINGDOM
15537,81420123,5691672,assignment,1996-08-02,1997-11-24,1996-06-08,ALCATEL TELSPACE,CEDEX,,"CRUCHON, JEAN-CLAUDE",0,FRANCE
15538,241640179,8444872,assignment,2010-03-18,2013-05-21,2010-02-13,"UNIVERSITY OF TOKYO, THE",TOKYO 113-8654,,"OHKOSHI, SHIN-ICHI",0,JAPAN
15539,245440360,8970072,assignment,2010-06-16,2015-03-03,2010-05-20,KONINKLIJKE PHILIPS ELECTRONICS N.V.,EINDHOVEN,,"HEADSTROM, PATRICK A.",0,NETHERLANDS
15540,84420719,4643272,assignment,1997-04-07,1999-08-02,1997-01-02,"MS INDUSTRIES, INC.",GRAYSLAKE,,"GAFFRIG PERFORMANCE INDUSTRIES, INC.",0,nan
15541,102640451,6477672,assignment,1999-09-21,2002-11-05,1999-09-10,ADVANTEST CORPORATION,"NERIMA-KU, TOKYO 179-0071",,"SATOH, KAZUHIKO",0,JAPAN
15542,100630845,6217472,assignment,1999-06-23,2001-03-28,1999-05-13,HONDA GIKEN KOGYO KABUSHIKI KAISHA,"MINATO-KU, TOKYO",,"FUJIOKA, HIROSHI",0,JAPAN
15543,166290489,7395472,assignment,2005-05-31,2008-07-02,2005-02-09,TELEFONAKTIEBOLAGET L M ERICSSON (PUBL),STOCKHOLM,,"NILSON, CHRISTOFER",0,SWEDEN
15544,200430827,8184072,assignment,2007-10-22,2012-05-22,2003-05-01,LG ELECTRONICS INC.,SEOUL,,"YOON, SANG JIN",0,"KOREA, REPUBLIC OF"
15545,107540743,6480072,assignment,2000-04-18,2002-11-12,2000-04-13,"ADVANCED MICRO DEVICES, INC.",SUNNYVALE,,"WALSH, JAMES J.",0,nan
15546,66940257,5430272,assignment,1993-08-18,1995-07-02,1993-08-06,KABUSHIKI KAISHA TOSHIBA,KAWASAKI-SHI,,"TAKAHASHI, YUKI",0,JAPAN
15547,155740774,8051472,assignment,2004-07-13,2011-11-01,2004-07-12,ORACLE INTERNATIONAL CORPORATION,REDWOOD CITY,,"MAES, STEPHANE H.",0,nan
15548,106680550,5693872,assignment,2000-03-09,2000-06-14,2000-02-25,PROTECT AIR INC.,"MARKHAM, ONTARIO",,"QUINN, STEPHEN J.",0,CANADA
15549,83100032,5692472,assignment,1996-11-22,1997-11-29,1996-10-29,ROBERT BOSCH GMBH,70839 GERLINGEN-SCHILLERHOHE,,"BEDERNA, FRANK",0,GERMANY
15550,38780498,4381072,assignment,1981-04-09,2010-10-05,1981-04-03,ATTO CORPORATION,TOKYKO,,MATSUMOTO TETSUO,0,JAPAN
15551,359580462,9756672,assignment,2015-06-30,2017-09-05,2015-06-24,ZTE CORPORATION,"SHENZHEN CITY, GUANGDONG",,"WU, SHUANSHUAN",0,CHINA
15552,339680817,9363672,assignment,2014-10-17,2016-06-07,2014-09-25,SIEMENS AKTIENGESELLSCHAFT,MUNICH,,"BAHR, MICHAEL",0,GERMANY
15553,183200428,8051272,assignment,2006-09-15,2011-11-01,2006-09-15,"SAMSUNG ELECTRONICS CO., LTD.","SUWON-CITY, KYUNGKI-DO",,"PISEK, ERAN",0,"KOREA, REPUBLIC OF"
15554,107080583,6349272,assignment,2000-04-07,2002-03-23,2000-04-05,"CADENCE DESIGN SYSTEMS, INC.",SAN JOSE,,"PHILLIPS, JOEL R.",0,nan
15555,371480773,9756472,assignment,2015-11-27,2017-09-05,2015-11-17,ZTE CORPORATION,"SHENZHEN CITY, GUANGDONG PROVINCE",,"SUN, GENGMAO",0,CHINA
15556,282050288,8839272,assignment,2012-05-14,2014-09-16,2012-04-14,ORACLE INTERNATIONAL CORPORATION,REDWOOD SHORES,,"GLOVER, FREDERICK S.",0,nan
15557,165270116,7133872,assignment,2005-05-06,2006-11-07,2004-05-24,XEROX CORPORATION,STAMFORD,,"EDWARDS, WARREN KEITH",0,nan
15558,169750131,7266472,assignment,2006-01-05,2007-09-04,2005-08-22,ZF FRIEDRICHSHAFEN AG,FRIEDRICHSHAFEN,,"NEUMANN, DIETER",0,GERMANY
15559,267380354,8706472,assignment,2011-08-11,2014-04-22,2011-08-11,APPLE INC.,CUPERTINO,,"RAMERTH, BRENT D.",0,nan
15560,141740488,7135272,assignment,2003-06-12,2006-11-14,2003-06-11,"SAMSUNG ELECTRONICS CO., LTD.","SUWON-CITY, KYUNGKI-DO, REPUBLIC OF",,"BAIK, IHN-GEE",0,"KOREA, REPUBLIC OF"
15561,160640493,7003072,assignment,2004-06-16,2006-02-21,2003-07-17,KONINKLIJKE PHILIPS ELECTRONICS N.V.,NL-5621 BA EINDHOVEN,,"COHEN, JULIUS S.",0,NETHERLANDS
15562,374400496,10016872,assignment,2016-01-08,2018-07-10,2015-12-01,HERAEUS QUARZGLAS GMBH & CO. KG,HANAU,,"BECKER, KLAUS",0,GERMANY
15563,495770359,10411072,assignment,2019-06-25,2019-09-10,2019-06-18,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,PARIS,,"BERNASCONI, SOPHIE",0,FRANCE
15564,303680431,9624872,assignment,2013-05-07,2017-04-18,2013-04-30,"FORD GLOBAL TECHNOLOGIES, LLC",DEARBORN,,"BIDNER, DAVID KARL",0,nan
15565,145720565,7396672,assignment,2003-09-30,2008-07-08,2003-09-25,"WONG, TIN YUM JOSEPH","KOWLOON, HONG KONG",,"WONG, TIN YUM JOSEPH",0,CHINA
15566,371890068,10017072,assignment,2015-12-02,2018-07-10,2015-11-20,ROBERT BOSCH GMBH,STUTTGART,,"GALAMB, GERGELY",0,GERMANY
15567,238800655,8837472,assignment,2010-02-01,2014-09-16,2010-01-22,CANON KABUSHIKI KAISHA,TOKYO 146,,"VIGER, PASCAL",0,JAPAN
15568,233230615,8445072,assignment,2009-10-02,2013-05-21,2009-06-30,ALZCHEM TROSTBERG GMBH,TROSTBERG,,"GUTHNER, THOMAS",0,GERMANY
15569,40670659,4381272,assignment,1982-12-14,2008-11-19,1982-09-13,BATTENFELD MASCHINENFABRIKEN GMBH,5882 MEINERZHAGEN,,"EHRITT, JURGEN",0,GERMANY
15570,104810123,6478872,assignment,1999-12-20,2002-11-12,1999-11-11,"SAMSUNG ELECTRONICS CO., LTD.","SUWON-CITY, KYUNGKI-DO",,"CHAE, YUN-SOOK",0,"KOREA, REPUBLIC OF"
15571,282510084,9101072,assignment,2012-05-22,2015-08-04,2012-04-30,TRIPOD TECHNOLOGY CORPORATION,"PING-JEN CITY, TAOYUAN COUNTY, TAIWAN",,"HUANG, BO-SHIUNG",0,CHINA
15572,238010213,8182872,assignment,2010-01-18,2012-05-22,2009-12-03,IMEC,LEUVEN,,"AXISA, FABRICE",0,BELGIUM
15573,54790998,5168072,assignment,1990-10-12,2008-06-27,1990-10-10,"TEXAS INSTRUMENTS INCORPORATED, A CORP. OF DE",DALLAS,,"MOSLEHI, MEHRDAD M.",0,nan
15574,56410953,5169472,assignment,1991-03-14,2008-08-13,1991-03-07,ROBERT BOSCH GMBH,D-7000 STUTTGART 10,,"GOEBEL, HERBERT",0,GERMANY
