rf_id,ee_name,ee_address_1,ee_address_2,ee_city,ee_state,ee_postcode,ee_country
346370136,AVO USA HOLDING 2 CORPORATION,900 MIDDLESEX TURNPIKE,BUILDING NO. 5,BILLERICA,MASSACHUSETTS,01821,
346420124,"ADVANCED MEDICAL OPTICS, INC.",1700 E. ST ANDREW PLACE,,SANTA ANA,CALIFORNIA,92705,
346420178,"LIPPERT COMPONENTS MANUFACTURING, INC.",3501 C.R. 6 EAST,,ELKHART,INDIANA,46514,
346420640,INTERACTIONS LLC,31 HAYWARD STREET,SUITE E,FRANKLIN,MASSACHUSETTS,02038,
346440180,PELAGIC PRESSURE SYSTEMS,2002 DAVIS STREET,,SAN LEANDRO,CALIFORNIA,94577,
346870232,SUNPOWER CORPORATION,77 RIO ROBLES,,SAN JOSE,CALIFORNIA,95134,
346970368,"ESSENTIAL MEDICAL, INC.",227 E. KING STREET,SUITE 227,MALVERN,PENNSYLVANIA,19355,
347050540,ENOPACE BIOMEDICAL LTD.,2 HATOCHEN STREET,CAESARIA INDUSTRIAL PARK,CAESARIA,,38900,ISRAEL
347050689,RAINBOW MEDICAL LTD.,85 MEDINAT HAYEHUDIM STREET,,HERZLIYA,,46733,ISRAEL
347050902,"VASCULAR DYNAMICS, INC.",2711 CENTERVILLE ROAD,,WILMINGTON,DELAWARE,19808,
347060078,"VASCULAR DYNAMICS, INC.",2134 OLD MIDDLEFIELD WAY,,MOUNTAIN VIEW,CALIFORNIA,94043,
347090415,PELAGIC PRESSURE SYSTEMS,2002 DAVIS STREET,,SAN LEANDRO,CALIFORNIA,94577,
347150531,LIEBEL-FLARSHEIM COMPANY LLC,675 MCDONNELL BLVD.,,HAZELWOOD,MISSOURI,63042,
347160178,SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO. LTD.,"KEJI 12TH ROAD SOUTH,HIGH-TECH INDUSTRIAL PARK",MINDRAY BUILDING,"NANSHAN, SHENZHEN",,518057,CHINA
347300641,"ALLERGAN, INC.",2525 DUPONT DRIVE,,IRVINE,CALIFORNIA,92612,
347330791,"THEKEN SPINE, LLC",2302 LA MIRADA DRIVE,,VISTA,CALIFORNIA,92081,
347430021,"STRYKER EUROPEAN HOLDINGS I, LLC",2825 AIRVIEW BOULEVARD,,KALAMAZOO,MICHIGAN,49002,
347450755,"ALLERGAN, INC.",2525 DUPONT DRIVE,,IRVINE,CALIFORNIA,92612,
347550057,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD.","MINDRAY BUILDING, KEJI 12TH ROAD SOUTH",HI-TECH INDUSTRIAL PARK,SHENZHEN,,518057,CHINA
347830898,"KNAUF INSULATION, LLC",ONE KNAUF DRIVE,,SHELBYVILLE,INDIANA,46176,
347830898,KNAUF INSULATION SPRL,RUE DE MAESTRICHT 95,,4600 VISE,,,BELGIUM
347850637,"THE GID GROUP, INC.","901 FRONT STREET, #240",,LOUISVILLE,COLORADO,80027,
348060448,"INTERACTIVE MEMORIES, INC.",409 SHERMAN AVENUE,,PALO ALTO,CALIFORNIA,94306,
348200887,"HOLOGIC, INC.",250 CAMPUS DRIVE,,MARLBOROUGH,MASSACHUSETTS,01752,
348260967,"ST. JUDE MEDICAL LUXEMBOURG HOLDINGS II S.A.R.L. (""SJM LUX II"")","4, RUE DICKS",,LUXEMBOURG,,L-1417,LUXEMBOURG
348330542,RESMED (R&D) LIMITED,97 WATERLOO ROAD,,"NORTH RYDE, NEW SOUTH WALES",,2113,AUSTRALIA
348330591,RESMED LIMITED,97 WATERLOO ROAD,,"NORTH RYDE, NEW SOUTH WALES",,2113,AUSTRALIA
348330616,RESMED (R&D) LIMITED,97 WATERLOO ROAD,,"NORTH RYDE, NEW SOUTH WALES",,2113,AUSTRALIA
348330653,RESMED LIMITED,97 WATERLOO ROAD,,"NORTH RYDE, NEW SOUTH WALES",,2113,AUSTRALIA
348330702,RESMED (R&D) LIMITED,97 WATERLOO ROAD,,"NORTH RYDE, NEW SOUTH WALES",,2113,AUSTRALIA
348330762,RESMED LIMITED,97 WATERLOO ROAD,,"NORTH RYDE, NEW SOUTH WALES",,2113,AUSTRALIA
348330785,RESMED LIMITED,97 WATERLOO ROAD,,"NORTH RYDE, NEW SOUTH WALES",,2113,AUSTRALIA
348440456,"INTERACTIVE MEMORIES, INC.",409 SHERMAN AVENUE,,PALO ALTO,CALIFORNIA,94306,
348450001,"INTERACTIVE MEMORIES, INC.",409 SHERMAN AVENUE,,PALO ALTO,CALIFORNIA,94306,
348450736,"INTERACTIVE MEMORIES, INC.",409 SHERMAN AVENUE,,PALO ALTO,CALIFORNIA,94306,
348460253,"INTERACTIVE MEMORIES, INC.",409 SHERMAN AVENUE,,PALO ALTO,CALIFORNIA,94306,
348460547,"INTERACTIVE MEMORIES, INC.",409 SHERMAN AVENUE,,PALO ALTO,CALIFORNIA,94306,
348520044,"KING SHOW GAMES, INC.","10275 WAYZATA BLVD., SUITE 300",,MINNETONKA,MINNESOTA,55305,
348530683,"OROMO TECHNOLOGIES, INC.",4607 LAKEVIEW CANYON RD.,#500,WESTLAKE VILLAGE,CALIFORNIA,91361,
348590685,RESEARCH IN MOTION UK LIMITED,36 STATION ROAD,,EGHAM,,TW20 9LF,UNITED KINGDOM
348660001,"VMWARE, INC.",3401 HILLVIEW AVENUE,,PALO ALTO,CALIFORNIA,94304,
348770377,RESEARCH IN MOTION UK LIMITED,CENTRUM HOUSE,36 STATION ROAD,"EGHAM, SURREY",,TW20 9LF,UNITED KINGDOM
348780538,CIRQUE CORPORATION,2463 SOUTH 3850 WEST,,SALT LAKE CITY,UTAH,84120,
348810317,9051147 CANADA INC.,2900 - 550 BURRARD STREET,,VANCOUVER,,V6C 0A3,CANADA
348810379,9051147 CANADA INC.,2900 - 550 BURRARD STREET,,VANCOUVER,,V6C 0A3,CANADA
348840794,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,"WATERLOO, ONTARIO",,N2L 3W8,CANADA
348850525,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,WATERLOO,,N2L 3W8,CANADA
348850673,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,WATERLOO,,N2L 3W8,CANADA
348880808,"ZIPLINE MEDICAL, INC.",747 CAMDEN AVE.,SUITE A,CAMPBELL,CALIFORNIA,95008,
348890103,"ZIPLINE MEDICAL, INC.",747 CAMDEN AVE.,SUITE A,CAMPBELL,CALIFORNIA,95008,
348900638,TIBCO SOFTWARE INC.,3303 HILLVIEW AVENUE,,PALO ALTO,CALIFORNIA,94304,
348940025,"ENTEGRIS, INC.",129 CONCORD ROAD,,BILLERICA,MASSACHUSETTS,01821,
349000385,NEVRO CORPORATION,"4040 CAMPBELL AVE., SUITE 210",,MENLO PARK,CALIFORNIA,94025,
349010791,"KOCH AGRONOMIC SERVICES, LLC",4111 EAST 37TH STREET NORTH,,WICHITA,KANSAS,67220,
349010931,"RAPISCAN SYSTEMS, INC.",2805 COLUMBIA STREET,,TORRANCE,CALIFORNIA,90503,
349060364,"MIMEDX GROUP, INC.",1775 WEST OAK COMMONS CT. NE,,MARIETTA,GEORGIA,30062,
349180244,STRYKER TRAUMA GMBH,PROF.-KÜNTSCHER-STRASSE 1-5,,SCHÖNKIRCHEN/KIEL,,24232,GERMANY
349240779,RPX CLEARINGHOUSE LLC,"ONE MARKET PLAZA, STEUART TOWER",SUITE 800,SAN FRANCISCO,CALIFORNIA,94105,
349470732,"EXWORKS CAPITAL FUND I, L.P.","333 W. WACKER DR., SUITE 1620",,CHICAGO,ILLINOIS,60606,
349540526,"QUANDARY MEDICAL, LLC",1514 BLAKE ST.,SUITE 200,DENVER,COLORADO,80202,
349770706,"CONTOUR FABRICATORS, INC.",14241 FENTON ROAD,,FENTON,MICHIGAN,48430,
349900011,THE JOHNS HOPKINS UNIVERSITY,3400 N. CHARLES STREET,,BALTIMORE,MARYLAND,21218,
349900062,THE JOHNS HOPKINS UNIVERSITY,3400 N. CHARLES STREET,,BALTIMORE,MARYLAND,21218,
349970187,CALIBRE8 PTY LTD,8/16 ABINGER ST,,"RICHMOND, VICTORIA",,3121,AUSTRALIA
350060623,INTEL CORPORATION,2200 MISSION COLLEGE BOULEVARD,,SANTA CLARA,CALIFORNIA,95054,
350140028,STRYKER CORPORATION,2825 AIRVIEW BOULEVARD,,KALAMAZOO,MICHIGAN,49002,
350150429,"CREATIVE SURGICAL SOLUTIONS, LLC",181 WEST MEADOW DRIVE,,VAIL,COLORADO,81657,
350150489,"CREATIVE SURGICAL SOLUTIONS, LLC",181 WEST MEADOW DRIVE,,VAIL,COLORADO,81657,
350230744,WHITEWATER WEST INDUSTRIES LTD.,6700 MCMILLAN WAY,,"RICHMOND, B.C.",,V6W 1J7,CANADA
350250246,CHRISTIE DIGITAL SYSTEMS USA INC.,10550 CAMDEN DR.,,CYPRESS,CALIFORNIA,90630,
350360230,D&M HOLDINGS US INC.,100 CORPORATE DR.,,MAHWAH,NEW JERSEY,07430,
350980044,FLEXERA SOFTWARE LLC,"300 PARK BLVD., SUITE 500",,ITASCA,ILLINOIS,60143,
350980385,"OTTER PRODUCTS, LLC",209 SOUTH MELDRUM STREET,,FORT COLLINS,COLORADO,80521,
351010118,ANDREW WIRELSS SYSTEMS GMBH,INDUSTRIERING 10,,BUCHDORF,,86675,GERMANY
351120489,IBIQUITY DIGITAL CORPORATION,6711 COLUMBIA GATEWAY DRIVE,SUITE 500,COLUMBIA,MARYLAND,21046,
351170020,"SAGE PRODUCTS, LLC",3909 THREE OAKS ROAD,,CARY,ILLINOIS,60013,
351170066,"SAGE PRODUCTS, LLC",3909 THREE OAKS ROAD,,CARY,ILLINOIS,60013,
351210328,"PAX LABS, INC.",660 ALABAMA STREET,2ND FLOOR,SAN FRANCISCO,CALIFORNIA,94110,
351280333,OMAX CORPORATION,21409 72ND AVE SOUTH,,KENT,WASHINGTON,98032,
351420064,"DOREL JUVENILE GROUP, INC.","25 FORBES BOULEVARD, SUITE 4",,FOXBORO,MASSACHUSETTS,02035,
351650849,"ROCHE MOLECULAR SYSTEMS, INC.",4300 HACIENDA DRIVE,PATENT DEPARTMENT,PLEASANTON,CALIFORNIA,94588,
351650888,"ROCHE MOLECULAR SYSTEMS, INC.",4300 HACIENDA DRIVE,PATENT DEPARTMENT,PLEASANTON,CALIFORNIA,94588,
351660464,"ROCHE MOLECULAR SYSTEMS, INC.",4300 HACIENDA DRIVE,PATENT DEPARTMENT,PLEASANTON,CALIFORNIA,94588,
351660645,"ROCHE MOLECULAR SYSTEMS, INC.",4300 HACIENDA DRIVE,PATENT DEPARTMENT,PLEASANTON,CALIFORNIA,94588,
351660656,"ROCHE MOLECULAR SYSTEMS, INC.",4300 HACIENDA DRIVE,PATENT DEPARTMENT,PLEASANTON,CALIFORNIA,94588,
351660704,"ROCHE MOLECULAR SYSTEMS, INC.",4300 HACIENDA DRIVE,PATENT DEPARTMENT,PLEASANTON,CALIFORNIA,94588,
351690705,ST. JUDE MEDICAL COORDINATION CENTER BVBA,"THE CORPORATE VILLAGE, DA VINCIIAAN 11-BOX F1",,ZAVENTEM,,B-1930,BELGIUM
351730246,"TECDRIVEN, LLC",N1950 MANLEY ROAD,,HORTONVILLE,WISCONSIN,54944,
351730415,DOLBY LABORATORIES LICENSING CORPORATION,100 POTRERO AVENUE,,SAN FRANCISCO,CALIFORNIA,94103-4813,
351730415,DOLBY INTERNATIONAL AB,"APOLLO BUILDING, 3E, HERIKERBERGWEG 1-35",,AMSTERDAM ZUIDOOST,,1101 CN,NETHERLANDS
351750409,DOLBY LABORATORIES LICENSING CORPORATION,100 POTRERO AVENUE,,SAN FRANCISCO,CALIFORNIA,94103-4813,
351800327,RESMED LIMITED,1 ELIZABETH MACARTHUR DRIVE,,"BELLA VISTA, NEW SOUTH WALES",,2153,AUSTRALIA
351800363,RESMED LIMITED,1 ELIZABETH MACARTHUR DRIVE,,"BELLA VISTA, NEW SOUTH WALES",,2153,AUSTRALIA
351930540,DOLBY LABORATORIES LICENSING CORPORATION,100 POTRERO AVENUE,,SAN FRANCISCO,CALIFORNIA,94103-4813,
351930540,DOLBY INTERNATIONAL AB,"APOLLO BUILDING, 3E, HERIKERBERGWEG 1-35",,AMSTERDAM ZUIDOOST,,1101 CN,NETHERLANDS
351940996,AIRWATCH LLC,"1155 PERIMETER CENTER WEST, SUITE 100",,ATLANTA,GEORGIA,30338,
351950661,LIEBERT CORPORATION,1050 DEARBORN DRIVE,,COLUMBUS,OHIO,43085,
352030282,AIRWATCH LLC,1155 PERIMETER CENTER WEST,SUITE 100,ATLANTA,GEORGIA,30339,
352100013,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
352190503,DOLBY INTERNATIONAL AB,"APOLLO BUILDING, 3E",HERIKERBERGWEG 1-35,AMSTERDAM ZUIDOOST,,1101 CN,NETHERLANDS
352210779,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
352290146,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
352690635,"DOMO, INC.",772 EAST UTAH VALLEY DRIVE,,AMERICAN FORK,UTAH,84003,
352690639,"PETNOTE, LLC",2780 WILLOW BASKET LANE,,LAS VEGAS,NEVADA,89135,
353230239,DOLBY INTERNATIONAL AB,"APOLLO BUILDING, 3E",HERIKERBERGWEG 1-35,AMSTERDAM ZUIDOOST,,1101 CN,NETHERLANDS
353240515,"MIMEDX, INC.",3802 SPECTRUM BLVD.,SUITE 300,TAMPA,FLORIDA,33612,
353240531,"MIMEDX GROUP, INC.",1775 WEST OAK COMMONS CT. NE,,MARIETTA,GEORGIA,30062,
353270554,"GENERAL MILLS, INC.","NUMBER ONE GENERAL MILLS BLVD., PO BOX 1113",M04-A,MINNEAPOLIS,MINNESOTA,55426,
353420120,"MIMEDX GROUP, INC.",60 CHASTAIN CENTER BLVD.,SUITE 60,KENNESAW,GEORGIA,30144,
353430183,"NUVASIVE, INC.",7475 LUSK BOULEVARD,,SAN DIEGO,CALIFORNIA,92121,
353430365,"NATIONAL BOSS HOG ENERGY SERVICES, LLC","945 BUNKER HILL, SUITE 250",,HOUSTON,TEXAS,77024,
353430380,"NATIONAL BOSS HOG ENERGY SERVICES, LLC","945 BUNKER HILL, SUITE 250",,HOUSTON,TEXAS,77024,
353430665,"VMWARE, INC.",3401 HILLVIEW AVENUE,,PALO ALTO,CALIFORNIA,94304,
353560731,"GENERAL MILLS, INC.","NUMBER ONE GENERAL MILLS BLVD., PO BOX 1113",M04-A,MINNEAPOLIS,MINNESOTA,55426,
353570930,"GENERAL MILLS, INC.","NUMBER ONE GENERAL MILLS BLVD., PO BOX 1113",M04-A,MINNEAPOLIS,MINNESOTA,55426,
353580281,"GENERAL MILLS, INC.","NUMBER ONE GENERAL MILLS BLVD., PO BOX 1113",M04-A,MINNEAPOLIS,MINNESOTA,55426,
353580352,"HOLOGIC, INC.",35 CROSBY DRIVE,,BEDFORD,MASSACHUSETTS,01730,
353740142,"GYNESONICS, INC.",604 5TH AVENUE,#D,REDWOOD CITY,CALIFORNIA,94063,
353740393,RESEARCH IN MOTION JAPAN LIMITED,"5-27-7, SENDAGAYA, SHIBUYA-KU",,TOKYO,,151-0051,JAPAN
353940480,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,"WATERLOO, ONTARIO",,N2L 3W8,CANADA
353940488,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,"WATERLOO, ONTARIO",,N2L 3W8,CANADA
354000886,"ZONEFLOW REACTOR TECHNOLOGIES, LLC.",130 WEST STREET,,WINDSOR,CONNECTICUT,06095,
354020106,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,"WATERLOO, ONTARIO",,N2L 3W8,CANADA
354070299,"TCD ROYALTY SUB, LLC",C/O ORBIMED ADVISORS LLC,"601 LEXINGTON AVENUE, 54TH FLOOR",NEW YORK,NEW YORK,10022,
354190340,"RAPISCAN SYSTEMS, INC.",2805 COLUMBIA STREET,,TORRANCE,CALIFORNIA,90503,
354240120,COVIDIEN LP,15 HAMPSHIRE STREET,,MANSFIELD,MASSACHUSETTS,02048,
354240172,BAXTER INTERNATIONAL INC.,ONE BAXTER PARKWAY,,DEERFIELD,ILLINOIS,60015-4625,
354240172,BAXTER HEALTHCARE S.A.,THURGAUERSTRASSE 130,,OPFIKON,,CH-8153,SWITZERLAND
354440663,SUNPOWER CORPORATION,77 RIO ROBLES,,SAN JOSE,CALIFORNIA,95134,
354560101,"ADVANCED TECHNOLOGY MATERIALS, INC.",129 CONCORD ROAD,,BILLERICA,MASSACHUSETTS,01821,
354680321,"BIOSEARCH TECHNOLOGIES, INC.",2199 SOUTH MCDOWELL BOULEVARD,,PETALUMA,CALIFORNIA,94954,
354700622,"SHIRE HUMAN GENETIC THERAPIES, INC.",700 MAIN STREET,,CAMBRIDGE,MASSACHUSETTS,02139,
354700712,"SHIRE HUMAN GENETIC THERAPIES, INC.",700 MAIN STREET,,CAMBRIDGE,MASSACHUSETTS,02139,
354720672,"K2M, INC.",751 MILLER DRIVE SE,SUITE F-1,LEESBURG,VIRGINIA,20175,
354780263,SUNCOR ENERGY INC.,"PO BOX 2844, 150-6TH AVE SW",,"CALGARY, ALBERTA",,T2P 3E3,CANADA
354850001,"MASIMO LABORATORIES, INC.","30 FAIRBANKS, SUITE 100",,IRVINE,CALIFORNIA,92618,
354940124,MASIMO CORPORATION,40 PARKER,,IRVINE,CALIFORNIA,92618,
354960341,SOLARCITY CORPORATION,3055 CLEARVIEW WAY,,SAN MATEO,CALIFORNIA,94402,
355160580,WASHINGTON UNIVERSITY,ONE BROOKINGS DRIVE,,ST. LOUIS,MISSOURI,63130,
355190997,ECA MEDICAL INSTRUMENTS,1107 TOURMALINE DRIVE,,NEWBURY PARK,CALIFORNIA,91320,
355430510,"MCNEIL-PPC, INC.",199 GRANDVIEW ROAD,,SKILLMAN,NEW JERSEY,08558,
355590765,"NUVASIVE, INC.",7475 LUSK BOULEVARD,,SAN DIEGO,CALIFORNIA,92121,
355620793,MAP MEDIZIN-TECHNOLOGIE GMBH,FRAUNHOFERSTRASSE 16,,MARTINSRIED,,82152,GERMANY
355620830,MAP MEDIZIN-TECHNOLOGIE GMBH,FRAUNHOFERSTRASSE 16,,MARTINSRIED,,82152,GERMANY
355620930,MAP MEDIZIN-TECHNOLOGIE GMBH,FRAUNHOFERSTRASSE 16,,MARTINSRIED,,82152,GERMANY
355620954,MAP MEDIZIN-TECHNOLOGIE GMBH,FRAUNHOFERSTRASSE 16,,MARTINSRIED,,82152,GERMANY
355620982,RESMED LIMITED,1 ELIZABETH MACARTHUR DRIVE,,"BELLA VISTA, NEW SOUTH WALES",,2153,AUSTRALIA
355630344,HUBBELL INCORPORATED,40 WATERVIEW DRIVE,,SHELTON,CONNECTICUT,06484,
355810864,"LINCOLN GLOBAL, INC.",17721 RAILROAD STREET,,CITY OF INDUSTRY,CALIFORNIA,91748,
355820527,"ALLEN MEDICAL SYSTEMS, INC.",1069 STATE ROUTE 46 EAST,,BATESVILLE,INDIANA,47006,
355830368,"COSCO MANAGEMENT, INC.","300 DELAWARE AVENUE, SUITE 1285",,WILMINGTON,DELAWARE,19801,
355880400,STRYKER CORPORATION,2825 AIRVIEW BOULEVARD,,KALAMAZOO,MICHIGAN,49002,
355970188,NORTHWESTERN UNIVERSITY,633 CLARK STREET,,EVANSTON,ILLINOIS,60208,
356130952,"AMENDIA, INC.",1755 WEST OAK PARKWAY,,MARIETTA,GEORGIA,30062,
356170268,"SHOCKWAVE MEDICAL, INC.","48501 WARM SPRINGS BOULEVARD, SUITE 108",,FREMONT,CALIFORNIA,94539,
356230001,INFINEON TECHNOLOGIES AG,AM CAMPEON 1-12,,NEUBIBERG,,85579,GERMANY
356250883,AIRWATCH LLC,1155 PERIMETER CENTER WEST,SUITE 100,ATLANTA,GEORGIA,30338,
356470857,"KOCH AGRONOMIC SERVICES, LLC",4111 EAST 37TH STREET NORTH,,WICHITA,KANSAS,67220,
356520203,ASTELLAS PHARMA INC.,"2-5-1, NIHONBASHI-HONCHO, CHUO-KU",,TOKYO,,103-8411,JAPAN
356740985,"ROCCOR, LLC","500 S. ARTHUR AVENUE, SUITE 300",,LOUISVILLE,COLORADO,80027,
356960224,RESMED LIMITED,1 ELIZABETH MACARTHUR DRIVE,,"BELLA VISTA, NEW SOUTH WALES",,2153,AUSTRALIA
356960236,RESMED LIMITED,1 ELIZABETH MACARTHUR DRIVE,,"BELLA VISTA, NEW SOUTH WALES",,2153,AUSTRALIA
356960261,RESMED LIMITED,1 ELIZABETH MACARTHUR DRIVE,,"BELLA VISTA, NEW SOUTH WALES",,2153,AUSTRALIA
357000845,2236008 ONTARIO LIMITED,2200 UNIVERSITY AVENUE E.,,WATERLOO,,N2K 0A7,ONTARIO
357060622,"LIPPERT COMPONENTS MANUFACTURING, INC.",3501 C.R. 6 EAST,,ELKHART,INDIANA,46514,
357150891,"LIPPERT COMPONENTS MANUFACTURING, INC.",3501 C.R. 6 EAST,,ELKHART,INDIANA,46514,
357340296,DOMETIC SWEDEN AB,HEMVÄRNSGATAN 15,,SOLNA,,SE - 17154,SWEDEN
357400156,"KIMBERLY-CLARK WORLDWIDE, INC.",2300 WINCHESTER ROAD,,NEENAH,WISCONSIN,54956,
357400156,COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANIZATION,"GATE 5, NORMANBY ROAD",,CLAYTON VIC 3168,,,AUSTRALIA
357400156,TEXTOR TECHNOLOGIES NO. 2 PTY. LTD.,41 TULLAMARINE PARK ROAD,,TULLAMARINE VIC 3043,,,AUSTRALIA
357400156,KIMBERLY-CLARK AUSTRALIA PTY. LTD.,52 ALFRED STREET,,"MILSONS POINT, NSW 2061",,,AUSTRALIA
357400584,"KIMBERLY-CLARK WORLDWIDE, INC.",2300 WINCHESTER ROAD,,NEENAH,WISCONSIN,54956,
357400584,COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANIZATION,"GATE 5, NORMANBY ROAD",,CLAYTON VIC 3168,,,AUSTRALIA
357400584,TEXTOR TECHNOLOGIES NO. 2 PTY. LTD.,41 TULLAMARINE PARK ROAD,,TULLAMARINE VIC 3043,,,AUSTRALIA
357400584,KIMBERLY-CLARK AUSTRALIA PTY. LTD.,52 ALFRED STREET,,"MILSONS POINT, NSW 2061",,,AUSTRALIA
357510953,SHERWOOD SERVICES AG,BAHNHOFSTRASSE 29,,SCHAUFFHAUSEN,,8200,SWITZERLAND
357740367,SARCODE BIOSCIENCE INC.,1000 MARINA BLVD. SUITE 250,,BRISBANE,CALIFORNIA,94005,
357740470,SARCODE BIOSCIENCE INC.,1000 MARINA BLVD. SUITE 250,,BRISBANE,CALIFORNIA,94005,
357740713,ALBANY MOLECULAR RESEARCH INC.,26 CORPORATE CIRCLE,,ALBANY,NEW YORK,12203,
357740975,SARCODE BIOSCIENCE INC.,1000 MARINA BLVD. SUITE 250,,BRISBANE,CALIFORNIA,94005,
357750229,SARCODE BIOSCIENCE INC.,1000 MARINA BLVD. SUITE 250,,BRISBANE,CALIFORNIA,94005,
357770708,SOLARCITY CORPORATION,3055 CLEARVIEW WAY,,SAN MATEO,CALIFORNIA,94402,
357820813,RESMED LIMITED,1 ELIZABETH MACARTHUR DRIVE,,"BELLA VISTA, NEW SOUTH WALES",,2153,AUSTRALIA
357830055,"TABULA (ASSIGNMENT FOR THE BENEFIT OF CREDITORS), LLC",1100 LA AVENIDA STREET,,MOUNTAIN VIEW,CALIFORNIA,94043,
357860401,"NICIRA, INC.",3401 HILLVIEW AVE.,,PALO ALTO,CALIFORNIA,94304,
357960649,SYMANTEC CORPORATION,350 ELLIS STREET,,MOUNTAIN VIEW,CALIFORNIA,94043,
358010593,"IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY AND MEDICINE","THE FACULTY BUILDING, IMPERIAL COLLEGE LONDON",EXHIBITION ROAD,"SOUTH KENSINGTON, LONDON",,SW7 2AZ,GREAT BRITAIN
358030138,"MIMEDX GROUP, INC.",1775 WEST OAK COMMONS CT. NE,,MARIETTA,GEORGIA,30062,
358030558,"ROCHE DIAGNOSTICS OPERATIONS, INC.",9115 HAGUE ROAD,,INDIANAPOLIS,INDIANA,46250,
358160869,REAL INNOVATIONS INTERNATIONAL LLC,"162 GUELPH STREET, SUITE 253",,GEORGETOWN,,L7G 5X7,CANADA
358530677,MELCO COMMUNICATIONS EUROPE,5 RUE DE LA CHATAIGNERALE,,CESSON-SEVIGNE,,35510,FRANCE
358530731,MITSUBISHI ELECTRIC CORPORATION,7-3 MARUNOUCHI 2-CHOME,CHIYODA-KU,TOKYO,,100-8310,JAPAN
358530955,MELCO MOBILE COMMUNICATIONS EUROPE,5 RUE DE LA CHATAIGNERALE,,CESSON-SEVIGNE,,35510,FRANCE
358530989,MITSUBISHI ELECTRIC CORPORATION,7-3 MARUNOUCHI 2-CHOME,CHIYODA-KU,TOKYO,,100-8310,JAPAN
358560470,CORANGE INTERNATIONAL LIMITED,20 PARLIAMENT STREET,CORNER HOUSE,HAMILTON,,MM 12,BERMUDA
358570755,NOVO NORDISK HEALTHCARE AG,THURGAUERSTRASSE 36/38,,ZURICH,,CH-8050,SWITZERLAND
358660126,"BIOSENSE WEBSTER, INC.",3333 DIAMOND CANYON ROAD,,DIAMOND BAR,CALIFORNIA,91765,
358830157,"PENUMBRA, INC.",1351 HARBOR BAY PARKWAY,,ALAMEDA,CALIFORNIA,94502,
358860830,"DOREL JUVENILE GROUP, INC.","25 FORBES BOULEVARD, SUITE 4",,FOXBORO,MASSACHUSETTS,02035,
358940056,WMS GAMING INC.,800 SOUTH NORTHPOINT BOULEVARD,,WAUKEGAN,ILLINOIS,60085,
358960736,"K2M, INC.","751 MILLER DRIVE SE,",SUITE F-1,LEESBURG,VIRGINIA,20175,
359290746,NORTHWESTERN UNIVERSITY,633 CLARK STREET,,EVANSTON,ILLINOIS,60208,
359290887,NORTHWESTERN UNIVERSITY,633 CLARK STREET,,EVANSTON,ILLINOIS,60208,
359290887,"NANOSPHERE, INC.",4088 COMMERCIAL AVENUE,,NORTHBROOK,ILLINOIS,60062,
359410806,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,"WATERLOO, ONTARIO",,N2L 3W8,CANADA
359570976,"HSB CORPORATE TRUST COMPANY (UK) LIMITED, AS SECURITY AGENT",8 CANADA SQUARE,CANARY WHARF,LONDON,,E14 5HQ,ENGLAND
359590660,DOLBY LABORATORIES LICENSING CORPORATION,100 POTRERO AVENUE,,SAN FRANCISCO,CALIFORNIA,94103,
359670667,KYPHON INC.,1221 CROSSMAN AVENUE,,SUNNYVALE,CALIFORNIA,94089,
359790218,"HEWLETT-PACKARD DEVELOPMENT COMPANY, L.P.",11445 COMPAQ CENTER DRIVE WEST,,HOUSTON,TEXAS,77070,
359950228,"AMENDIA, INC.",1755 WEST OAK PARKWAY,,MARIETTA,GEORGIA,30062,
359990253,DOLBY LABORATORIES LICENSING CORPORATION,100 POTRERO AVENUE,,SAN FRANCISCO,CALIFORNIA,94103,
360020030,"CONFORMIS, INC.",28 CROSBY DRIVE,,BEDFORD,MASSACHUSETTS,01730,
360020243,"INNOVATIONS HOLDINGS, L.L.C.",2 NORTH HIGHWAY 31,,PENNINGTON,NEW JERSEY,08534,
360060168,DOLBY INTERNATIONAL AB,"APOLLO BUILDING, 3E",HERIKERBERGWET 1-35,AMSTERDAM ZUIDOOST,,1101 CN,NETHERLANDS
360060851,DOMETIC SWEDEN AB,HEMVÄRNSGATAN 15,,SOLNA,,SE-171 54,SWEDEN
