assignee_id,assignee_organization,assignee_type,assignee_lastknown_country,assignee_total_num_patents,assignee_total_num_inventors,nb_marked_patents,proportion_marked_patents
d0e2b0b6-7080-472a-a7a9-30bdeb8541be,BDC CAPITAL INC.,3,CA,3,5,1,0.333
d49dcaf9-5543-46ea-beda-af67cd0fc6f6,"SILICON WORKS CO., LTD.",3,KR,1707,948,1,0.001
d7ac2334-b868-4709-9400-2a7bb8c38113,Global Dental Science LLC,2,US,13,7,4,0.308
d7c87ddc-7c77-49d8-b4be-2d33f168cc8c,"Spectro Scientific, Inc.",2,US,14,27,4,0.286
d9897b30-83b9-4fd2-b050-59fb21a68d5f,"SMITHS MEDICAL ASD, INC.",2,US,283,206,2,0.007
de60dac3-6bc5-491f-8d3f-6507e967e1f0,Real Innovations International LLC,3,CA,9,3,5,0.556
e1a17588-d11f-4286-b174-a3196b272e11,"Stratec Biomedical USA, Inc.",2,US,1,3,1,1.0
e2984291-45c8-430f-9652-6e2af924b08b,McKesson Information Solutions LLC,2,US,7,16,2,0.286
e2de483b-6528-4558-a086-e3541e210cdc,FASTCAP SYSTEMS CORPORATION,2,US,21,19,9,0.429
e773067a-9a68-4088-9b71-b51504a027b8,Universidad De Barcelona,3,ES,13,54,1,0.077
e7abf1fb-9e5e-43d7-bced-d9d44c2ecbc3,NEC Corporation Of America,3,US,3732,3830,1,0.0
ed4e8f70-956e-4c11-a7c7-8ac90fdfcb3c,"Bio2Medical, Inc.",2,US,2,3,1,0.5
ed7b821c-f832-4a71-b190-7db1e78755a3,"Bromium, Inc.",2,US,53,28,40,0.755
f311d984-195b-41bc-ab3f-166d4f0560b8,Bayer Medical Care Inc.,2,US,40,101,2,0.05
f643063e-a5bf-4bf5-baf4-4f6bf548a77b,"Surf Park Pte, Ltd.",3,SG,1,1,1,1.0
fa217ca7-4619-499e-bc20-eb046335f8ea,"Shenzhen Mindray Bio-Medical Eletronics Co., Ltd.",3,CN,1,4,1,1.0
fadfe07b-ec07-47d1-a51f-0185ac6133ef,"Nutfield Technology, Inc.",2,US,4,5,1,0.25
fda5c1e8-ec1d-47dd-ad58-e633d5959903,Bovie Medical Corporation,2,US,39,18,3,0.077
fe873c54-a04b-4a0a-92e2-333662cd06a2,"Gazzang, Inc.",2,US,2,3,2,1.0
00e602f3-ef94-4f4b-ac17-af2fd4688af8,"NaVasive, Inc.",2,US,1,5,1,1.0
0193906b-5bb3-48b2-b4db-4d9043bb5095,"Entegris, Inc.",2,US,514,469,5,0.01
0309f377-7fdc-41ee-b1b6-087e0a56c60f,AVIGILON FORTRESS CORPORATION,3,CA,54,53,18,0.333
09751b9b-2dc2-4af2-b85b-1e52ffbb40b2,Monsanto Invest B.V.,3,NL,18,34,1,0.056
09e2b6a1-cb7e-4194-a657-b3548e359a71,"Fish Dive, Inc.",2,US,1,1,1,1.0
0ac58473-6d3f-44f6-9704-92a818f39a8d,Aircraft Medical Ltd.,3,GB,37,12,8,0.216
0e225b7c-b7dd-42c0-a3df-d09e600a9216,Interactions LLC,2,US,42,51,1,0.024
0ee701f9-eaad-4088-abe8-ef48e7916fb2,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,7,FR,6812,7102,1,0.0
10e62f31-eca8-4b80-9cb5-7d9f7c068060,Washington University,2,US,994,1191,2,0.002
11f0813a-946f-499a-8ae0-a260aeaa74db,"Pollycom, Inc.",2,US,1,2,1,1.0
137eecc4-e9ca-434b-a79c-f07e49ad7bef,"IQumm, Inc.",2,US,1,2,1,1.0
1a2f4bda-78a3-479f-b376-233c7ce62e30,"Huntingdon Telemed, LLC.",2,US,3,8,3,1.0
1a88dcf8-fa29-45a4-89c5-0125e387f6cc,VideoLink LLC,2,US,5,6,4,0.8
1c4edd02-96e1-411b-99e8-465fd1107e82,"UT-BATTELLE, LLC",2,US,1233,1258,1,0.001
1cca6753-78a9-49cc-a59b-d9052d22ee8e,"ZONEFLOW REACTOR TECHNOLOGIES, LLP",2,US,5,2,4,0.8
21de6e28-ee1c-4354-8036-39a5679544b3,PIXART IMAGING INCORPORATION,3,TW,102,73,3,0.029
2b00178e-4c01-4872-a77f-9be7dd680d2e,OpenPeak LLC,2,US,104,44,7,0.067
2d90ba46-5570-48ca-b705-f4d17a7c57ab,Aponos Medical Corporation,2,US,2,1,2,1.0
2dec98c6-5210-48df-a594-9ec35e44bb94,"CooperSurgical, Inc.",2,US,31,51,6,0.194
3004384e-3f99-4d1b-b4c1-311c0bf355a0,"Zep Solar, LLC",2,US,12,13,7,0.583
34671c28-ace9-4703-932b-708984005216,Asatek Danmark A\/S,3,DK,1,3,1,1.0
386aa780-0bcf-439d-b81c-53d01c7d51f0,"Mimecast North America, Inc.",2,US,11,20,10,0.909
38b7c387-9c9c-4d85-8a80-cc688d815a4d,British Columbia Cancer Agency Branch,3,CA,52,165,2,0.038
3b7b57fa-d230-480b-8b86-df493851bb07,"Electronic Controlled Sytems, Inc.",2,US,1,1,1,1.0
3fd9a307-1f8f-4a9c-8b16-dea2abc92e6d,"Biamp Systems, LLC",2,US,19,27,4,0.211
535d0639-aedd-4848-bb4b-5773d5431339,A. P. Unix Software,2,US,1,3,1,1.0
553051e7-0866-437d-8f2c-f269131f86e6,"TVA Medical, Inc.",2,US,14,18,3,0.214
55843556-c00d-41c4-862e-69a49ab2eced,"STANDARD LIFTER, INC.",2,US,1,2,1,1.0
55897b70-c221-4674-ba48-e6e87ac6eaeb,E I DUPONT NE NEMOURS AND COMPANY,2,US,439,775,1,0.002
5f21bc53-994b-4d99-81f9-c5b4fd85e6a6,"Soilworks, LLC",2,US,3,4,2,0.667
6273ba03-a5c0-4668-ae14-bacddf14ab94,"Domo, Inc.",2,US,70,39,22,0.314
6544ceb8-92d7-477d-abb9-3a8823f7ae7b,AEX CHEMUNEX,3,FR,15,22,1,0.067
668130cd-4688-4b9d-8349-64bc5d765922,"Teva Pharmaceutical Industries, Ltd.",3,AU,527,517,1,0.002
6a4ccac9-5363-484c-9f19-c9ea716a59a0,VG SYSTEMS LIMITED,3,GB,6,10,2,0.333
6add48d0-d767-4116-98b1-f27faa396dcf,"Seventh Generation Ventures, Inc.",2,US,13,9,1,0.077
6d1b6753-5ed0-49a8-b116-fabea13c77cc,"Juniper Networks, Inc.",2,US,3447,1976,1,0.0
6d902094-492d-4353-baef-7f7323a20c3a,FAIRCHILD SEMICONDUCTOR CORPORATION,2,US,1648,987,2,0.001
6ea29749-4d5a-4638-9410-0321fb419105,"Stoll Family Enterprises, Ltd.",2,US,1,2,1,1.0
700d239a-5e21-4129-ae80-91bee45fadbf,"Wepco., Inc.",2,US,1,2,1,1.0
76d9a7d9-2d6b-49e0-aada-4718ddf6d974,Elliot Company,2,US,1,1,1,1.0
77c0992f-bb1d-49d9-8bec-579443b81b07,AVO USA HOLDING 2 CORPORATION,2,US,3,3,2,0.667
7a6585b9-8d47-465e-978a-798e3b83ffb8,"National Boss Hog Energy Services, LLC",2,US,7,1,7,1.0
7af4e3da-01e5-415f-b15c-a1125560be2f,"Podimetrics, Inc.",2,US,5,7,4,0.8
7b8990da-d158-4f85-b629-60029e2cfcbf,BRITA GMBH,3,DE,159,146,4,0.025
7e16a3c8-b2de-4d26-9132-f8db996a4bf2,"Restorsea, LLC",2,US,4,3,4,1.0
7e389163-2ad2-4747-8644-70ef3850a751,X-Rite Switzerland GmbH,3,CH,17,25,5,0.294
7f93e151-a2d1-4add-96e2-9961fb414e35,"DELTA DANSK ELEKTRONIK, LYS & AKUSTIK",3,,6,10,1,0.167
8252239f-4f1d-4c13-96db-12cca360dc1a,"Seminis Vegatable Seeds, Inc.",2,US,6,8,1,0.167
84e5d47b-481d-4a80-ae8d-82624c8d39b5,"CLOUDVOLUMES, INC.",2,US,1,1,1,1.0
8763a97a-b97d-44d4-9294-9a5398070f84,Polaris Industries Inc.,2,US,548,561,1,0.002
882edca7-049d-4c85-baa0-cf4f001fb360,HYGLOS INVEST GMBH,3,DE,19,16,1,0.053
8a640e3f-f8b5-4836-9dc1-6ee228f10472,ST. JUDE MEDICAL LUXEMBOURG HOLDINGS II S.A.R.L. (#SJM Lux II),2,US,29,42,2,0.069
8b21f85b-d8e1-4780-9a1c-589d20af45b5,Bombardier Transportation GmbH,3,DE,180,263,1,0.006
8c874fd7-380f-4952-bcd2-818e07d2469a,Menasha Corporation,2,US,103,86,1,0.01
8cd32f30-a2b5-42cd-bdee-1816792060e6,Modular Bionics Inc.,2,US,5,2,2,0.4
967f5b6b-11da-4681-a0bf-bc88752baa1a,"LOS ALAMOS NATIONAL SECURITY, LLC",2,US,571,746,2,0.004
9872542c-8cfa-4b84-9926-6c710a003c57,N.E. CHEMCAT CORPORATION,3,JP,78,103,1,0.013
99e675ba-af3d-4221-b6db-d3c6fff88c31,"D&M Holdings, Inc.",3,JP,65,68,4,0.062
9c1ea918-84fb-47ba-9d13-95d64edb37b0,Cytyc Surgical Products,2,US,10,12,1,0.1
9eb7c458-2e0b-4090-a761-bf52ad54da81,LBT Innovations Limited,3,AU,9,19,1,0.111
a04669dd-e4bf-482b-bd6e-15d48c54f889,"World Panel, Inc.",2,US,6,2,1,0.167
a4c55e50-16cd-4e98-8691-f9d2c8d26ea9,ECA Medical Instruments,2,US,57,8,1,0.018
a588369f-a3f9-47ff-b274-08bf8818f2a3,"Imperial College of Science, Technology and Medicine",3,GB,88,146,2,0.023
abaeb018-a1ee-4eb5-87ce-bcd53d922961,BLACKBERRRY LIMITED,3,CA,4,8,2,0.5
abcb0503-3557-4a14-a1b2-e97690d974ce,"VMare, Inc.",2,US,2,11,1,0.5
adbb50f2-bd63-4d72-8b8c-e018b5b336a3,ST. JUDE MEDICAL COORDINATION CENTER BVBA,3,BE,39,32,2,0.051
affef75f-1f1d-4776-810e-4452ce66a82e,"Shelby Group International, Inc.",2,US,12,4,1,0.083
b003c18b-055b-4d0d-b760-538b21863b82,Airopedic International Inc.,3,CA,2,1,2,1.0
b1bfea61-7e95-4404-8d66-973d8a9004eb,TYMPHANY HK LIMITED,3,CN,32,40,1,0.031
b2752f97-f885-45aa-af76-319480894b2b,BROLEX LLC,2,US,3,6,1,0.333
b51e8f0b-831e-4903-af76-b25715b7bbd9,ASPECT AI LTD.,3,IL,7,5,3,0.429
b7011a32-819c-461c-be6c-61eac083eb24,"Pangolin Laser Systems, Inc.",2,US,6,9,1,0.167
b7ffc429-b133-473a-8f8d-30d92e09a3ad,"AirWatch, LLC",2,US,317,206,129,0.407
bffbf132-cb2b-4fc1-951e-93612b3136c7,"Lubrizol Specialty Products, Inc.",2,US,1,1,1,1.0
c2defbf0-fae8-483b-b311-909c875b8f91,"Vascular Dynamics, Inc.",2,US,10,18,7,0.7
c31a537a-9e3d-4873-9c65-1dddaf03dcec,GlobalFoundries Inc.,3,KY,5689,4497,2,0.0
c47c6f1b-66d9-4f5f-8be4-35bfc129b732,Dometic Sweden AB,3,SE,112,94,2,0.018
c5034bbc-fb94-418d-9806-d6c312002e12,"Affinity Biosensors, LLC",2,US,3,6,1,0.333
c781a12a-e7e0-4c0c-b940-2e3b74b90108,Thomas Lowe Defence,3,,1,1,1,1.0
c8ce7017-ebc7-459b-8ea4-8771500b544c,Green Source Holdings LLC,2,US,9,4,3,0.333
ca515e2d-a2fd-42b4-96c3-75c33b8c96f9,"Badger Meter, Inc.",2,US,112,110,1,0.009
cc7a04ae-0629-4584-a86e-91a56057a471,"Stryker European Holdings I, LLC",2,US,325,377,25,0.077
cd1752ce-0d23-488c-b3c7-297bc3a3bc79,MEDSOLVE LTD,3,GB,15,13,3,0.2
ceabe3d3-2934-47ef-81eb-e8034e8edf73,"YETI Coolers, LLC",2,US,372,55,6,0.016
cfe9de8d-9eb5-476c-86a0-a4c0c72c911e,Avigilon Corporation,3,CA,132,102,20,0.152
d49d3eb9-f497-4a98-b9b6-8fda51059c02,"Edison Welding Institute, Inc.",2,US,59,75,2,0.034
d559d7f4-de38-4f1b-8324-ff810f932482,Asetek Danmark A\/S,3,DK,19,8,7,0.368
d687bc12-fece-4923-992d-3339980de8cb,"CARTIVA, INC.",2,US,9,11,2,0.222
d834452d-1e15-4b7d-846f-8bf02d5620a1,"Oromo Technologies, Inc.",2,US,1,1,1,1.0
d895cc4c-0960-4947-aa5c-1f5263d1e28d,"Liqwd, Inc.",2,US,11,2,1,0.091
ddc5fd35-9b73-40b0-ad14-98840ad43b2c,"NeuroEnterprises, LLC",2,US,8,5,1,0.125
de92e3a4-da5a-4de5-a815-e761d0fbb801,Ridge Tool Company,2,US,52,53,4,0.077
df3c4a7c-617c-40e5-87dd-f9484fe4ecde,"UCB PHARMA, S.A.",3,BE,234,297,3,0.013
dfebc6b5-4c5d-4ab6-8127-d552423b6b40,GETINGE LA CALHENE,3,FR,11,12,1,0.091
e96fd373-4f47-4cf8-91c4-6b54e2475f88,BELL HELICOPTER TEXTRON INC.,2,US,785,686,1,0.001
efd06a57-ab58-49db-9d2b-5a2fd3270f78,SolarCity Corporation,2,US,223,135,4,0.018
f2d3dc32-b29c-4c55-ab6d-736b4ee8b96b,SIEMENS AKTIENGESELLSCHAFT,3,DE,30649,22906,1,0.0
f70bd2ba-5dba-439e-b99a-aad60381d3b5,HEESUNG CATALYSTS CORPORATION,3,KR,20,30,1,0.05
f9745d12-c26f-4dd0-a9e2-02e011c27a8a,Tervis Tumbler Company,2,US,38,30,4,0.105
ff34353b-3b67-41c3-9ab7-3f709ebebc9b,"WOLF ROBOTICS, LLC",2,US,2,7,2,1.0
016fee08-8642-4f13-afc1-dffb9d91e6ae,Thermo Scientific Portable Instruments Inc.,2,US,1,5,1,1.0
0204a332-c41a-4611-8c9b-183c5d79450e,"Inspire Medical Systems, Inc.",2,US,125,91,2,0.016
092301a4-af0f-4e17-b029-683bae00c212,Global Dental Service LLC,2,US,1,3,1,1.0
0b08dcdc-c9bf-489c-a675-56121e3d9a80,"UChicago Argonne, LLC",2,US,616,789,1,0.002
0df108c5-5dc9-4c77-aa39-2d1855a3c136,Vonage America LLC,2,US,39,71,2,0.051
0e688249-e644-4777-9f82-c797bbeb17ea,Vonage Business Inc.,2,US,61,74,5,0.082
0f579ec9-b971-48c1-95ca-ceabcb2e257f,ISO FOOD GROUP,2,US,2,4,2,1.0
12363a2c-e6db-4fa4-8a8b-4304d6cf0036,Market Data Service LLC,2,US,5,5,1,0.2
12a31805-4d6f-461a-a4ad-461bda308cdb,"Solaire Generation, Inc.",2,US,9,1,1,0.111
142a7fc2-350c-4e29-bbd4-c9ede9a64859,GOOGLE LLC,2,US,23149,13874,1,0.0
1438b887-d501-4b18-a58f-c113ea0a7e44,SKYWORD INC.,2,US,10,24,1,0.1
15bf9504-6c70-422f-9aa2-216dc9e4e13b,"OREGAMI, LLC",2,US,3,2,1,0.333
189dc2fb-9ac3-4815-b9ee-1ab6e5dd984f,"Koch Angronomic Services, LLC",2,US,1,4,1,1.0
1b7df99f-bb3a-4026-a4ab-f5f89558b405,Intel Corporation,2,US,43694,21079,1,0.0
1cc632b2-92cf-455a-9489-7f1c9f222942,CastCAP Systems Corporation,2,,1,2,1,1.0
1dc08f0d-05cb-4cc9-8df3-43315337be7c,"Aspen Surgical Products, Inc.",2,US,23,13,5,0.217
20015cd3-74f3-4710-b544-83b14444fdd0,"i2C Solutions, LLC",2,US,1,2,1,1.0
21785b39-a7c6-472a-9ded-bfd8015869b7,"Pax Labs, Inc.",2,US,34,28,2,0.059
231e9a20-9d66-427f-a71a-143d1bda5485,"IES, LLC",2,US,8,12,1,0.125
23a9c5fa-467e-4dd7-b694-ecf581d383d8,LEEF INNOVATION LTD,2,US,2,6,1,0.5
28bf0b17-405e-42d9-83a8-9b44a120d5f8,FormFormForm Ltd.,3,GB,1,4,1,1.0
28c9039e-29a4-4c16-932a-c4eead8e3b32,"GOA TEKNOLOJI DANISMANLIK ELEKTRONIK, IMALAT TICARET ITHALAT IHRACAT A.S.",3,TR,1,1,1,1.0
2bf29fe7-de7e-4064-9be3-fd994da06efb,SineVir Therapeutics LLC,2,US,1,2,1,1.0
30c217b0-bd5d-4191-b079-ed6c8b50d04e,9051147 CANADA INC.,3,CA,6,14,1,0.167
3438362b-268b-4ed1-8da9-93148585b850,"ARxIUM, Inc.",2,US,18,20,9,0.5
3b69fce1-83c3-403a-bb12-e86338e591b3,Hamilton Company,2,US,115,111,2,0.017
3fed4d74-6216-4b92-8d34-f83453effa25,"PRx Performance, LLC",2,US,13,5,5,0.385
42ef0f26-2619-406d-bee8-3014c10a2375,ASSISTANCE PUBLIQUE-HÔPITAUX DE PARIS (APHP),3,FR,215,533,1,0.005
438d0730-af00-4124-a599-5e65fe178e35,EPPENDORE AG,2,,1,1,1,1.0
449c8f0d-e783-462d-a969-eb8cdfc6b4e9,TUFIN SOFTWARE TECHNOLOGES LTD.,3,IL,1,1,1,1.0
4a7a2d35-b810-4d1d-bcfd-b905f3a8579a,THE GILLETTTE COMPANY,2,US,1,2,1,1.0
4da4f140-c05d-4d03-9c15-cb5a25f1d5be,RECKITT BENCKISER FINISH B.V.,3,NL,66,48,4,0.061
4e65ef8a-30f0-4dc1-bd71-7a6a13060b99,Fibar Group S.A.,3,PL,16,7,1,0.062
5358fd2d-1fd6-4323-b88a-f30387b7538e,Chloride Srl,3,IT,90,76,2,0.022
58040b44-464d-48d9-9617-d636deaf8a42,"BioFire Defense, LLC",2,US,13,26,1,0.077
6264012a-a805-417f-9f5c-4f08ab4d2693,"Dairy Management, Inc.",2,US,1,5,1,1.0
64c5f753-1d38-4fd4-80d7-96d58222278a,"Dorel Juvenile Group, Inc.",2,US,100,107,16,0.16
653af7f3-b6eb-47e1-b02e-5a8b45f5a2a2,INSERM (INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MÉDICALE),7,FR,379,1010,1,0.003
674370fd-0ca9-4e0a-9178-12798b286b3e,TENDEG LLC,2,US,4,4,2,0.5
67ab24af-95db-477c-b444-1d81ecab0c54,Apple Inc.,2,US,23461,10369,1,0.0
6837e1d0-ed8c-4ddc-ab66-05c9527e596d,Mentor Worldwide LLC,2,US,21,26,2,0.095
6c4c7602-ecba-4bd0-a179-f36c2bfe320d,"Riverbed Technology, Inc.",2,US,207,205,1,0.005
6dc52935-01d8-4da2-8e4c-a028eaba2418,"TIDI Securement Products, LLC",2,US,10,5,2,0.2
6ee21763-eb23-4753-89ce-c71a639bb1c8,"Senseonics, Incorporated",2,US,55,33,12,0.218
7300012b-e457-4206-9c2b-ce9436895fd1,"TRADE BOX, LLC",2,US,11,16,1,0.091
74f1cb39-9abd-43e8-a177-80313761ce43,"The GID Group, Inc.",2,US,10,6,1,0.1
7cf28072-04bd-4b2e-bedb-45c61930110a,GMEDELEWARE 2 LLC,2,US,1,3,1,1.0
82f12df3-7c17-41c6-a881-e806d00c5ca1,DOWNHOLE PRODUCTS LIMITED,3,GB,47,21,9,0.191
82f2d3aa-db87-4cb1-a188-5929c6096e6b,,4,US,2,5,1,0.5
855b3337-fd42-4fdc-aa4b-c21a6c827f9b,"Trapezoid, Inc.",2,US,3,3,1,0.333
85bd0b7a-ebf5-4683-8db8-fffa2a16a35c,"BOE TECHNOLOGY GROUP CO., LTD.",3,CN,8640,4810,1,0.0
8b9773ea-2f11-4d19-b51e-4e0bb04036c5,UNIVERSITY OF SOUTH FLORIDA,2,US,1495,1440,1,0.001
8dc9045f-81b1-4c0f-bd30-001914880351,"Lubrizol Speciality Products, Inc.",2,US,1,3,1,1.0
8e2e774e-fcff-4c9e-a2da-ffa56b813d4b,"IFLY HOLDINGS, LLC",2,US,1,2,1,1.0
8ed1b045-a61e-40d3-b3d1-2518bc669e38,"Hardwire, LLC",2,US,19,13,1,0.053
92e94138-5aa3-4cdb-8944-eee766280113,PROCELL SURGICAL INC.,3,CA,2,3,2,1.0
93e62ff0-9a82-4950-89b8-c2359d6c149d,"HEFEI BOE OPTOELECTRONICS TECHNOLOGY CO., LTD.",3,CN,579,656,1,0.002
96581bab-a5e0-4d6f-a8ba-6b644588ad05,"IMS TRADING, LLC",2,US,30,22,1,0.033
989b47d0-3d7c-411e-a166-7569d2fe2762,"Bevenue Medical, Inc.",2,US,1,4,1,1.0
98fccc63-7290-4ace-a336-f29ef6618416,RULE 14,2,US,1,3,1,1.0
9a922ea0-1198-4c79-8c81-a3e042b351ff,"Senseware, Inc.",2,US,34,4,9,0.265
9aa3a83b-be16-4a3e-9404-a9025a4e195f,"Bracket Computing, Inc.",2,US,8,10,8,1.0
9cb8fdb9-8b15-43fa-8fb2-4058d592b852,"PLUMGRID, INC.",2,US,2,5,1,0.5
9de2089c-2b1c-4bff-9451-b2d23876f830,"LG INNOTEK CO., LTD.",3,KR,3922,1777,1,0.0
a253fd0b-32b8-4e11-a4ce-4ec60738c1db,"APTELIGENT, INC.",2,US,3,8,3,1.0
a6eb71d4-c3e8-4c84-879f-ac08fc284d57,"Bioclassifier, LLC",2,US,1,8,1,1.0
a8e508a7-5b71-4812-ba8f-48fbd4d4c5c7,"FlowriderSurf, Ltd.",3,CA,1,1,1,1.0
aac2c19e-a9ba-44d0-96ed-870b5584ab00,YARA INTERNATIONAL ASA,3,NO,56,76,8,0.143
ab3668bc-825f-456f-b86b-b3174eafc3ee,Sumitomo Electric Hardmetal Corp.,3,JP,274,203,1,0.004
acb29f18-d8f0-4cd7-9b4a-a98ef51c7e92,"International Monitoring Systems, LLC",2,US,1,2,1,1.0
afa991f4-b652-4e57-a803-f82c48f0b6e5,Amer Sports Canada Inc.,3,CA,8,11,6,0.75
b1f69e46-b012-46cd-b066-168b077c408a,"Florida Health Science Center, Inc.",2,US,1,3,1,1.0
b274e583-5f7a-4e6e-bbd7-cb7a3b396882,"Taiwan Semiconductor Manufacturing Company, Ltd.",3,TW,22969,9918,1,0.0
b2ab1708-b97f-4160-a1fd-eb28523032af,"Imperial Colege of Science, Technology and Medicine",3,GB,1,5,1,1.0
b4d92b08-af3b-4d2f-a235-ddf48e52ca69,"Weller, Inc.",2,US,5,6,2,0.4
b5f0e286-ee5b-4c71-90e2-bec387abd81b,Reckitt Benckiser Vanish B.V.,3,NL,2,6,1,0.5
bcf6ee2a-2240-4423-bf57-8bf6108f0805,IOTA ENGINEERING LLC,2,US,22,15,1,0.045
c02ba8d2-ff88-4dc8-ba4c-b999cc291f51,UNIVERSITE PARIS-SUD XI,3,FR,185,544,1,0.005
c085f10c-3b4c-40e0-9184-68f936056bdc,Pelagic Pressure Systems Corp.,2,US,11,7,1,0.091
c67e32d0-a090-4f82-bd76-a6020e4f7e08,"Funkitron, Inc.",2,US,6,1,1,0.167
ca5bb107-257b-4941-956b-f7c9e73773f8,"Formlabs, Inc.",2,US,41,48,13,0.317
cd19c342-03d9-40c3-a5e0-0f1681da2d4d,PANASONIC AVIONICS CORPORATION,2,US,136,122,5,0.037
d12ab7b1-2d1f-41a1-a063-ebc9628a87ee,FastCAP Sysems Corporation,2,,1,5,1,1.0
d4a1d1be-0d2f-47f6-96e8-1d6ac299eb66,"Roche Diabetes Care, Inc.",2,US,388,472,4,0.01
dad8358c-f035-42f0-a588-ec295afcd0e7,UniVaultage LLC,2,US,3,1,2,0.667
dff39e4c-79e0-449d-bedc-cde90a2b080b,Outbrain Inc.,2,US,49,45,4,0.082
e05d61af-712c-4cc5-9fa5-f162ec644795,"HORIBA ADVANCED TECHNO CO., LTD.",3,JP,15,34,1,0.067
e21def2e-269c-45cc-bfab-dd4dd90b2c38,"Casella & Nemcik Enterprises, Inc.",2,US,1,3,1,1.0
e617491a-1c30-44da-99e0-33e4a39559b7,"NUASIVE, INC.",2,US,1,1,1,1.0
e68e47a8-7258-482d-9fdd-dbe63a2a5938,JVCKENWOOD CORPORATION,3,JP,858,523,1,0.001
e8f4b364-d0d5-4794-af15-8d798f89c283,LEEF TECHNOLOGY LIMITED,2,US,5,9,1,0.2
eb383771-0cb8-4a0f-8bfe-3675cafea027,"GenMark Diagnostics, Inc.",2,US,23,33,9,0.391
eded13a0-39d2-4d21-9e0b-630ebb9f3bfe,"Company of Motion, LLC",2,US,44,36,1,0.023
f0ffc00d-5571-4bd0-aea0-de8890d8f007,Traffix Communication Systems Ltd.,3,IL,2,6,1,0.5
f1071ba0-02b9-42ea-a4b4-1ad42a5204f8,SUNSET SKATEBOARD COMPANY,2,US,7,1,1,0.143
f8144c60-41b2-47f5-a01f-68d057075768,AVIGILON ANALYTICS CORPORATION,3,CA,20,6,8,0.4
f815e025-b63e-49f3-9834-bf965cf048ee,"Pixel Press Technology, LLC",2,US,4,3,1,0.25
fcab63c5-f296-4bb7-90b8-7e3fadd57a2f,"Mesa Biotech, Inc.",2,US,3,4,1,0.333
fdb640f7-7914-4940-b110-a334a69b5490,LELO Inc.,2,US,44,5,1,0.023
ffec2e23-ce7a-4486-85b7-3cf9ce747a3c,"MAD CATZ INTERACTIVE, INC.",2,US,7,3,1,0.143
0563f18c-e777-46a6-b208-3c303bcaaa63,"Great Innovations, LLC",2,US,11,7,1,0.091
0b320f5c-e7a1-4277-82a2-f40e191406bf,,5,JP,2,1,1,0.5
0b353bd0-f818-4899-812c-51bca835ecf9,Mast Industries (Far East) Limited,3,US,10,23,3,0.3
0df5aba7-606f-4ca8-bb30-5e57d6d921a4,"Allen Medical Sytems, Inc.",2,US,1,10,1,1.0
120e3afa-6d6e-4e98-b321-8c99117ed16c,OPP XL B.V.,3,NL,3,1,2,0.667
1551750f-b4d6-4221-a920-c2fb8d85bf56,"Bormium, Inc.",2,US,1,1,1,1.0
1690d25d-5326-4067-be08-5dbc2381e7de,"Agios Pharmaceuticals, Inc.",2,US,74,61,3,0.041
170216a2-6a12-47b3-aeeb-d3a3626d588e,"Cruiser Products, LLC",2,US,2,2,1,0.5
17441730-0e63-4b85-8974-04e84eb9c69a,"Johnson & Johnson Surgical Vision, Inc.",2,US,82,92,4,0.049
19efb917-653f-4ce3-85f3-82e8d5e54fcf,"tCell.io, Inc.",2,US,1,3,1,1.0
1a823776-4bb1-4613-8930-ac6b9d779959,"Finjan Mobile, Inc.",2,US,8,14,3,0.375
266f6926-c741-48ff-9671-135d51b81079,"VNware, Inc.",2,US,1,1,1,1.0
274eabd9-8c8f-47bd-ab88-4578348db6a6,ORIGIO Inc.,2,US,2,5,1,0.5
27d982a1-cedc-4f8e-b066-3d834b8463c9,"Genera Mills, Inc.",2,US,1,2,1,1.0
27f3eaf9-aa06-4fca-b015-b2c1db538658,"The Population Council, Inc.",2,US,26,52,1,0.038
2e817868-e565-49d0-8052-16d26591bbf1,"UGSI Chemical Feed, Inc.",2,US,3,5,1,0.333
2efe97d6-5a09-4702-b8a8-c6c89467f381,VERSITECH LIMITED,3,CN,84,191,1,0.012
38dad45d-4a4f-47fb-8ec6-6077f693a20f,,4,US,1,3,1,1.0
3b63c02f-b4f2-4d15-883c-96b022ee2081,Dobly International AB,3,NL,4,17,1,0.25
43f2b219-19a6-4767-81f9-ee1e8261b6ff,"NICRIA, INC.",2,US,1,2,1,1.0
4ab6a045-13fa-4dce-9062-21419e44ef40,"Saphyre, Inc.",2,US,3,2,1,0.333
4b120a59-b17b-4e51-9320-62b78df2ea45,"KAZ USA, INC.",2,US,26,45,1,0.038
4b99aac6-069c-417d-b8b4-a4075796873d,SPD Swiss Precision Diagnostics GmbH,3,CH,19,18,1,0.053
4c12cf44-5266-441e-99ad-266c9c8ecdc1,SCANBUR A\/S,3,DK,2,2,1,0.5
4d1ed3e9-dd74-46fb-88f1-47d743efc40b,OLINK PROTEOMICS AB,3,SE,5,8,2,0.4
4d68aaa9-4487-428a-8977-e2dfdc034385,Hill-Rom Canado Respiratory Ltd.,3,CA,1,3,1,1.0
514a44bd-dcc3-4834-8f63-5eeaace0ab06,General Mills Brasil Alimentos Ltda.,3,BR,2,4,1,0.5
